Date,Time,Currency,Event,Impact,Actual,Forecast,Previous,Combined DateTime
2019-01-03,4:07am,EUR,Private Loans y/y,Non-economic,3.3%,3.3%,3.2%,2019-01-03 04:07:00
2019-01-03,4:30am,GBP,Construction PMI,Non-economic,52.8,52.9,53.4,2019-01-03 04:30:00
2019-01-03,4:55am,EUR,Spanish 10-y Bond Auction,Non-economic,1.40|1.3,,1.46|1.9,2019-01-03 04:55:00
2019-01-03,7:30am,USD,Challenger Job Cuts y/y,Non-economic,35.3%,,51.5%,2019-01-03 07:30:00
2019-01-03,8:15am,USD,ADP Non-Farm Employment Change,Medium,271K,179K,157K,2019-01-03 08:15:00
2019-01-03,8:30am,USD,Unemployment Claims,Non-economic,231K,220K,221K,2019-01-03 08:30:00
2019-01-03,10:00am,USD,ISM Manufacturing PMI,High,54.1,57.7,59.3,2019-01-03 10:00:00
2019-01-03,10:00am,USD,ISM Manufacturing Prices,Non-economic,54.9,57.9,60.7,2019-01-03 10:00:00
2019-01-03,All Day,USD,Total Vehicle Sales,Non-economic,17.6M,17.2M,17.5M,2019-01-03 00:00:00
2019-01-03,All Day,USD,Wards Total Vehicle Sales,Non-economic,17.5M,17.2M,17.4M,2019-01-03 00:00:00
2019-01-03,4:30pm,USD,API Weekly Statistical Bulletin,Non-economic,,,,2019-01-03 16:30:00
2019-01-03,7:01pm,GBP,BRC Shop Price Index y/y,Non-economic,0.3%,,0.1%,2019-01-03 19:01:00
2019-01-03,7:30pm,JPY,Final Manufacturing PMI,Non-economic,52.6,52.4,52.4,2019-01-03 19:30:00
2019-01-03,8:45pm,CNY,RatingDog Services PMI,Medium,53.9,52.9,53.8,2019-01-03 20:45:00
2019-01-04,1:59am,GBP,Nationwide HPI m/m,Non-economic,-0.7%,0.1%,0.4%,2019-01-04 01:59:00
2019-01-04,2:45am,EUR,French Prelim CPI m/m,Non-economic,0.0%,0.1%,-0.2%,2019-01-04 02:45:00
2019-01-04,3:15am,EUR,Spanish Services PMI,Non-economic,54.0,53.8,54.0,2019-01-04 03:15:00
2019-01-04,3:45am,EUR,Italian Services PMI,Non-economic,50.5,50.2,50.3,2019-01-04 03:45:00
2019-01-04,3:50am,EUR,French Final Services PMI,Non-economic,49.0,49.7,49.6,2019-01-04 03:50:00
2019-01-04,3:55am,EUR,German Final Services PMI,Non-economic,51.8,52.5,52.5,2019-01-04 03:55:00
2019-01-04,3:55am,EUR,German Unemployment Change,Non-economic,-14K,-12K,-16K,2019-01-04 03:55:00
2019-01-04,4:00am,EUR,Final Services PMI,Non-economic,51.2,51.4,51.4,2019-01-04 04:00:00
2019-01-04,4:30am,GBP,Final Services PMI,Medium,51.2,50.7,50.4,2019-01-04 04:30:00
2019-01-04,4:30am,GBP,Net Lending to Individuals m/m,Medium,4.4B,4.9B,4.8B,2019-01-04 04:30:00
2019-01-04,4:30am,GBP,M4 Money Supply m/m,Non-economic,0.0%,0.6%,0.7%,2019-01-04 04:30:00
2019-01-04,4:30am,GBP,Mortgage Approvals,Non-economic,64K,66K,67K,2019-01-04 04:30:00
2019-01-04,5:00am,EUR,Core CPI Flash Estimate y/y,Medium,1.0%,1.0%,1.0%,2019-01-04 05:00:00
2019-01-04,5:00am,EUR,CPI Flash Estimate y/y,Medium,1.6%,1.8%,1.9%,2019-01-04 05:00:00
2019-01-04,5:00am,EUR,PPI m/m,Non-economic,-0.3%,-0.2%,0.8%,2019-01-04 05:00:00
2019-01-04,5:00am,EUR,Italian Prelim CPI m/m,Non-economic,-0.1%,0.1%,-0.2%,2019-01-04 05:00:00
2019-01-04,8:30am,CAD,Employment Change,High,9.3K,6.8K,94.1K,2019-01-04 08:30:00
2019-01-04,8:30am,CAD,Unemployment Rate,High,5.6%,5.7%,5.6%,2019-01-04 08:30:00
2019-01-04,8:30am,CAD,RMPI m/m,Medium,-11.7%,0.4%,-2.3%,2019-01-04 08:30:00
2019-01-04,8:30am,CAD,IPPI m/m,Non-economic,-0.8%,0.1%,0.2%,2019-01-04 08:30:00
2019-01-04,8:30am,USD,Average Hourly Earnings m/m,High,0.4%,0.3%,0.2%,2019-01-04 08:30:00
2019-01-04,8:30am,USD,Non-Farm Employment Change,High,312K,179K,176K,2019-01-04 08:30:00
2019-01-04,8:30am,USD,Unemployment Rate,High,3.9%,3.7%,3.7%,2019-01-04 08:30:00
2019-01-04,9:45am,USD,Final Services PMI,Non-economic,54.4,53.5,53.4,2019-01-04 09:45:00
2019-01-04,10:15am,USD,Fed Chairman Powell Speaks,High,,,,2019-01-04 10:15:00
2019-01-04,10:30am,USD,Natural Gas Storage,Non-economic,-20B,-43B,-48B,2019-01-04 10:30:00
2019-01-04,11:00am,USD,Crude Oil Inventories,Non-economic,0.0M,-2.8M,0.0M,2019-01-04 11:00:00
2019-01-06,4:30pm,AUD,AIG Manufacturing Index,Non-economic,49.5,,51.3,2019-01-06 16:30:00
2019-01-06,6:50pm,JPY,Monetary Base y/y,Non-economic,4.8%,5.8%,6.1%,2019-01-06 18:50:00
2019-01-07,2:00am,EUR,German Factory Orders m/m,Non-economic,-1.0%,-0.2%,0.2%,2019-01-07 02:00:00
2019-01-07,2:00am,EUR,German Retail Sales m/m,Non-economic,1.4%,0.4%,0.1%,2019-01-07 02:00:00
2019-01-07,4:30am,EUR,Sentix Investor Confidence,Non-economic,-1.5,-2.0,-0.3,2019-01-07 04:30:00
2019-01-07,5:00am,EUR,Retail Sales m/m,Non-economic,0.6%,0.2%,0.6%,2019-01-07 05:00:00
2019-01-07,10:00am,CAD,Ivey PMI,Medium,59.7,58.1,57.2,2019-01-07 10:00:00
2019-01-07,10:00am,USD,ISM Services PMI,High,57.6,59.6,60.7,2019-01-07 10:00:00
2019-01-07,7:30pm,AUD,Goods Trade Balance,Medium,1.93B,2.18B,2.01B,2019-01-07 19:30:00
2019-01-07,7:30pm,AUD,ANZ Job Advertisements m/m,Non-economic,0.0%,,-0.4%,2019-01-07 19:30:00
2019-01-07,10:35pm,JPY,10-y Bond Auction,Non-economic,0.02|4.0,,0.07|3.8,2019-01-07 22:35:00
2019-01-08,12:07am,JPY,Consumer Confidence,Non-economic,42.7,42.8,42.9,2019-01-08 00:07:00
2019-01-08,1:45am,CHF,Unemployment Rate,Non-economic,2.4%,2.4%,2.4%,2019-01-08 01:45:00
2019-01-08,2:00am,EUR,German Industrial Production m/m,Non-economic,-1.9%,0.3%,-0.8%,2019-01-08 02:00:00
2019-01-08,2:30am,CHF,Retail Sales y/y,Non-economic,-0.5%,-0.7%,1.0%,2019-01-08 02:30:00
2019-01-08,2:45am,EUR,French Trade Balance,Non-economic,-5.1B,-4.9B,-4.1B,2019-01-08 02:45:00
2019-01-08,3:30am,GBP,Halifax HPI m/m,Non-economic,2.2%,0.5%,-1.2%,2019-01-08 03:30:00
2019-01-08,5:20am,USD,NFIB Small Business Index,Non-economic,104.4,103.1,104.8,2019-01-08 05:20:00
2019-01-08,5:37am,GBP,10-y Bond Auction,Non-economic,1.27|2.2,,1.49|2.0,2019-01-08 05:37:00
2019-01-08,8:30am,CAD,Trade Balance,High,-2.1B,-2.1B,-0.9B,2019-01-08 08:30:00
2019-01-08,10:00am,USD,JOLTS Job Openings,Non-economic,6.89M,7.07M,7.13M,2019-01-08 10:00:00
2019-01-08,3:00pm,USD,Consumer Credit m/m,Non-economic,22.1B,17.3B,25.0B,2019-01-08 15:00:00
2019-01-08,4:30pm,AUD,AIG Services Index,Non-economic,52.1,,55.1,2019-01-08 16:30:00
2019-01-08,4:30pm,USD,API Weekly Statistical Bulletin,Non-economic,,,,2019-01-08 16:30:00
2019-01-08,7:00pm,JPY,Average Cash Earnings y/y,Medium,2.0%,1.3%,1.5%,2019-01-08 19:00:00
2019-01-08,7:00pm,NZD,ANZ Commodity Prices m/m,Non-economic,-0.2%,,-0.5%,2019-01-08 19:00:00
2019-01-08,7:30pm,AUD,Building Approvals m/m,Medium,-9.1%,-0.3%,-1.5%,2019-01-08 19:30:00
2019-01-08,9:00pm,USD,President Trump Speaks,High,,,,2019-01-08 21:00:00
2019-01-09,2:00am,EUR,German Trade Balance,Non-economic,19.0B,17.9B,17.3B,2019-01-09 02:00:00
2019-01-09,2:30am,CHF,CPI m/m,Non-economic,-0.3%,-0.2%,-0.3%,2019-01-09 02:30:00
2019-01-09,3:00am,CHF,Foreign Currency Reserves,Non-economic,729B,,749B,2019-01-09 03:00:00
2019-01-09,4:00am,EUR,Italian Monthly Unemployment Rate,Non-economic,10.5%,10.5%,10.6%,2019-01-09 04:00:00
2019-01-09,5:00am,EUR,Unemployment Rate,Non-economic,7.9%,8.1%,8.0%,2019-01-09 05:00:00
2019-01-09,5:32am,EUR,German 10-y Bond Auction,Non-economic,0.29|1.6,,0.34|1.6,2019-01-09 05:32:00
2019-01-09,8:13am,CAD,Housing Starts,Non-economic,213K,207K,224K,2019-01-09 08:13:00
2019-01-09,9:00am,USD,FOMC Member Evans Speaks,Medium,,,,2019-01-09 09:00:00
2019-01-09,10:00am,CAD,BOC Monetary Policy Report,High,,,,2019-01-09 10:00:00
2019-01-09,10:00am,CAD,BOC Rate Statement,High,,,,2019-01-09 10:00:00
2019-01-09,10:00am,CAD,Overnight Rate,High,1.75%,1.75%,1.75%,2019-01-09 10:00:00
2019-01-09,10:30am,GBP,BOE Gov Carney Speaks,High,,,,2019-01-09 10:30:00
2019-01-09,10:30am,USD,Crude Oil Inventories,Non-economic,-1.7M,-2.4M,0.0M,2019-01-09 10:30:00
2019-01-09,11:15am,CAD,BOC Press Conference,High,,,,2019-01-09 11:15:00
2019-01-09,11:30am,USD,FOMC Member Rosengren Speaks,Medium,,,,2019-01-09 11:30:00
2019-01-09,1:01pm,USD,10-y Bond Auction,Non-economic,2.73|2.5,,2.92|2.4,2019-01-09 13:01:00
2019-01-09,2:00pm,USD,FOMC Meeting Minutes,High,,,,2019-01-09 14:00:00
2019-01-09,7:01pm,GBP,BRC Retail Sales Monitor y/y,Non-economic,-0.7%,-0.3%,-0.5%,2019-01-09 19:01:00
2019-01-09,8:30pm,CNY,CPI y/y,Non-economic,1.9%,2.1%,2.2%,2019-01-09 20:30:00
2019-01-09,8:30pm,CNY,PPI y/y,Non-economic,0.9%,1.6%,2.7%,2019-01-09 20:30:00
2019-01-09,10:35pm,JPY,30-y Bond Auction,Non-economic,0.72|4.0,,0.79|3.8,2019-01-09 22:35:00
2019-01-10,12:00am,JPY,Leading Indicators,Non-economic,99.3%,99.5%,99.6%,2019-01-10 00:00:00
2019-01-10,2:45am,EUR,French Industrial Production m/m,Non-economic,-1.3%,0.0%,1.3%,2019-01-10 02:45:00
2019-01-10,4:05am,EUR,Italian Retail Sales m/m,Non-economic,0.7%,0.2%,0.2%,2019-01-10 04:05:00
2019-01-10,5:01am,EUR,French 10-y Bond Auction,Non-economic,0.68|1.7,,0.82|1.8,2019-01-10 05:01:00
2019-01-10,Tentative,GBP,Monetary Policy Report Hearings,High,,,,2019-01-10 00:00:00
2019-01-10,7:30am,EUR,ECB Monetary Policy Meeting Accounts,Medium,,,,2019-01-10 07:30:00
2019-01-10,8:30am,CAD,Building Permits m/m,Non-economic,2.6%,-0.5%,-0.4%,2019-01-10 08:30:00
2019-01-10,8:30am,CAD,NHPI m/m,Non-economic,0.0%,0.0%,0.0%,2019-01-10 08:30:00
2019-01-10,8:30am,USD,Unemployment Claims,Non-economic,216K,226K,233K,2019-01-10 08:30:00
2019-01-10,10:30am,USD,Natural Gas Storage,Non-economic,-91B,-62B,-20B,2019-01-10 10:30:00
2019-01-10,12:40pm,USD,FOMC Member Bullard Speaks,Medium,,,,2019-01-10 12:40:00
2019-01-10,12:45pm,USD,Fed Chairman Powell Speaks,High,,,,2019-01-10 12:45:00
2019-01-10,1:00pm,USD,FOMC Member Evans Speaks,Medium,,,,2019-01-10 13:00:00
2019-01-10,1:01pm,USD,30-y Bond Auction,Non-economic,3.04|2.2,,3.17|2.3,2019-01-10 13:01:00
2019-01-10,4:30pm,AUD,AIG Construction Index,Non-economic,42.6,,44.5,2019-01-10 16:30:00
2019-01-10,4:45pm,NZD,Building Consents m/m,Non-economic,-2.0%,,1.4%,2019-01-10 16:45:00
2019-01-10,6:30pm,JPY,Household Spending y/y,Non-economic,-0.6%,0.0%,-0.3%,2019-01-10 18:30:00
2019-01-10,6:50pm,JPY,Bank Lending y/y,Non-economic,2.4%,2.1%,2.1%,2019-01-10 18:50:00
2019-01-10,6:50pm,JPY,Current Account,Non-economic,1.44T,1.10T,1.21T,2019-01-10 18:50:00
2019-01-10,7:00pm,USD,FOMC Member Clarida Speaks,Medium,,,,2019-01-10 19:00:00
2019-01-10,7:30pm,AUD,Retail Sales m/m,High,0.4%,0.3%,0.3%,2019-01-10 19:30:00
2019-01-11,12:03am,JPY,Economy Watchers Sentiment,Non-economic,48.0,50.5,51.0,2019-01-11 00:03:00
2019-01-11,4:00am,EUR,Italian Industrial Production m/m,Non-economic,-1.6%,-0.3%,-0.1%,2019-01-11 04:00:00
2019-01-11,4:30am,GBP,GDP m/m,High,0.2%,0.1%,0.1%,2019-01-11 04:30:00
2019-01-11,4:30am,GBP,Manufacturing Production m/m,High,-0.3%,0.4%,-0.6%,2019-01-11 04:30:00
2019-01-11,4:30am,GBP,Construction Output m/m,Non-economic,0.6%,0.2%,0.0%,2019-01-11 04:30:00
2019-01-11,4:30am,GBP,Goods Trade Balance,Non-economic,-12.0B,-11.4B,-11.9B,2019-01-11 04:30:00
2019-01-11,4:30am,GBP,Index of Services 3m/3m,Non-economic,0.3%,0.2%,0.3%,2019-01-11 04:30:00
2019-01-11,4:30am,GBP,Industrial Production m/m,Non-economic,-0.4%,0.3%,-0.5%,2019-01-11 04:30:00
2019-01-11,8:30am,USD,Core CPI m/m,High,0.2%,0.2%,0.2%,2019-01-11 08:30:00
2019-01-11,8:30am,USD,CPI m/m,High,-0.1%,-0.1%,0.0%,2019-01-11 08:30:00
2019-01-11,8:30am,USD,CPI y/y,High,1.9%,1.9%,2.2%,2019-01-11 08:30:00
2019-01-11,9:02am,GBP,NIESR GDP Estimate,Non-economic,0.3%,,0.3%,2019-01-11 09:02:00
2019-01-13,All Day,JPY,Bank Holiday,Low,,,,2019-01-13 00:00:00
2019-01-13,7:09pm,AUD,MI Inflation Gauge m/m,Medium,0.4%,,0.0%,2019-01-13 19:09:00
2019-01-13,9:58pm,CNY,Trade Balance,Medium,395B,345B,306B,2019-01-13 21:58:00
2019-01-13,10:03pm,CNY,USD-Denominated Trade Balance,Non-economic,57.1B,51.6B,44.7B,2019-01-13 22:03:00
2019-01-14,2:00am,EUR,German WPI m/m,Non-economic,-1.2%,0.3%,0.2%,2019-01-14 02:00:00
2019-01-14,3:01am,CNY,Foreign Direct Investment ytd/y,Non-economic,0.9%,,-1.3%,2019-01-14 03:01:00
2019-01-14,5:00am,EUR,Industrial Production m/m,Non-economic,-1.7%,0.3%,0.1%,2019-01-14 05:00:00
2019-01-14,4:00pm,NZD,NZIER Business Confidence,Medium,-17,,-30,2019-01-14 16:00:00
2019-01-14,4:45pm,NZD,FPI m/m,Non-economic,-0.2%,,-0.6%,2019-01-14 16:45:00
2019-01-14,6:50pm,JPY,M2 Money Stock y/y,Non-economic,2.4%,2.4%,2.3%,2019-01-14 18:50:00
2019-01-15,12:59am,JPY,Prelim Machine Tool Orders y/y,Non-economic,-18.3%,,-17.0%,2019-01-15 00:59:00
2019-01-15,2:45am,EUR,French Final CPI m/m,Non-economic,0.0%,0.0%,0.0%,2019-01-15 02:45:00
2019-01-15,2:45am,EUR,French Gov Budget Balance,Non-economic,-95.6B,,-87.0B,2019-01-15 02:45:00
2019-01-15,3:01am,CNY,M2 Money Supply y/y,Non-economic,8.1%,8.1%,8.0%,2019-01-15 03:01:00
2019-01-15,3:01am,CNY,New Loans,Non-economic,1080B,825B,1250B,2019-01-15 03:01:00
2019-01-15,5:00am,EUR,Trade Balance,Non-economic,15.1B,13.2B,13.5B,2019-01-15 05:00:00
2019-01-15,8:30am,USD,PPI m/m,High,-0.2%,-0.1%,0.1%,2019-01-15 08:30:00
2019-01-15,8:30am,USD,Core PPI m/m,Medium,-0.1%,0.2%,0.3%,2019-01-15 08:30:00
2019-01-15,8:30am,USD,Empire State Manufacturing Index,Non-economic,3.9,11.6,10.9,2019-01-15 08:30:00
2019-01-15,9:14am,NZD,GDT Price Index,Non-economic,4.2%,,2.8%,2019-01-15 09:14:00
2019-01-15,10:00am,EUR,ECB President Draghi Speaks,High,,,,2019-01-15 10:00:00
2019-01-15,10:02am,USD,RCM/TIPP Economic Optimism,Non-economic,52.3,53.1,52.6,2019-01-15 10:02:00
2019-01-15,1:00pm,USD,FOMC Member George Speaks,Medium,,,,2019-01-15 13:00:00
2019-01-15,2:39pm,GBP,Parliament Brexit Vote,High,Reject,Reject,,2019-01-15 14:39:00
2019-01-15,4:30pm,USD,API Weekly Statistical Bulletin,Non-economic,,,,2019-01-15 16:30:00
2019-01-15,6:30pm,AUD,Westpac Consumer Sentiment,Medium,-4.7%,,0.1%,2019-01-15 18:30:00
2019-01-15,6:50pm,JPY,Core Machinery Orders m/m,Non-economic,0.0%,3.3%,7.6%,2019-01-15 18:50:00
2019-01-15,6:50pm,JPY,PPI y/y,Non-economic,1.5%,1.8%,2.3%,2019-01-15 18:50:00
2019-01-15,8:30pm,CNY,New Home Prices m/m,Non-economic,0.77%,,0.98%,2019-01-15 20:30:00
2019-01-15,11:30pm,JPY,Tertiary Industry Activity m/m,Non-economic,-0.3%,-0.5%,2.2%,2019-01-15 23:30:00
2019-01-16,2:00am,EUR,German Final CPI m/m,Non-economic,0.1%,0.1%,0.1%,2019-01-16 02:00:00
2019-01-16,4:15am,GBP,BOE Gov Carney Speaks,High,,,,2019-01-16 04:15:00
2019-01-16,4:30am,GBP,CPI y/y,High,2.1%,2.1%,2.3%,2019-01-16 04:30:00
2019-01-16,4:30am,GBP,PPI Input m/m,Medium,-1.0%,-1.5%,-2.6%,2019-01-16 04:30:00
2019-01-16,4:30am,GBP,RPI y/y,Medium,2.7%,2.9%,3.2%,2019-01-16 04:30:00
2019-01-16,4:30am,GBP,Core CPI y/y,Non-economic,1.9%,1.8%,1.8%,2019-01-16 04:30:00
2019-01-16,4:30am,GBP,HPI y/y,Non-economic,2.8%,3.0%,2.7%,2019-01-16 04:30:00
2019-01-16,4:30am,GBP,PPI Output m/m,Non-economic,-0.3%,0.1%,0.1%,2019-01-16 04:30:00
2019-01-16,5:34am,EUR,German 30-y Bond Auction,Non-economic,0.85|1.1,,1.04|1.2,2019-01-16 05:34:00
2019-01-16,8:30am,USD,Import Prices m/m,Non-economic,-1.0%,-1.3%,-1.9%,2019-01-16 08:30:00
2019-01-16,9:30am,GBP,CB Leading Index m/m,Non-economic,-0.5%,,-0.4%,2019-01-16 09:30:00
2019-01-16,10:00am,USD,NAHB Housing Market Index,Non-economic,58,56,56,2019-01-16 10:00:00
2019-01-16,10:30am,USD,Crude Oil Inventories,Non-economic,-2.7M,-1.4M,-1.7M,2019-01-16 10:30:00
2019-01-16,2:00pm,USD,Beige Book,Non-economic,,,,2019-01-16 14:00:00
2019-01-16,2:15pm,GBP,Govt Confidence Vote,High,,,,2019-01-16 14:15:00
2019-01-16,7:00pm,AUD,MI Inflation Expectations,Non-economic,3.5%,,4.0%,2019-01-16 19:00:00
2019-01-16,7:01pm,GBP,RICS House Price Balance,Non-economic,-19%,-13%,-11%,2019-01-16 19:01:00
2019-01-16,7:30pm,AUD,Home Loans m/m,Non-economic,-0.9%,-1.5%,2.1%,2019-01-16 19:30:00
2019-01-16,Day 1,All,G20 Meetings,High,,,,2019-01-16 00:00:00
2019-01-16,10:20pm,JPY,BOJ Gov Kuroda Speaks,High,,,,2019-01-16 22:20:00
2019-01-17,4:00am,EUR,Italian Trade Balance,Non-economic,3.84B,2.89B,3.82B,2019-01-17 04:00:00
2019-01-17,4:30am,GBP,BOE Credit Conditions Survey,Medium,,,,2019-01-17 04:30:00
2019-01-17,5:00am,EUR,Final Core CPI y/y,Non-economic,1.0%,1.0%,1.0%,2019-01-17 05:00:00
2019-01-17,5:00am,EUR,Final CPI y/y,Non-economic,1.6%,1.7%,1.6%,2019-01-17 05:00:00
2019-01-17,8:30am,CAD,ADP Non-Farm Employment Change,Non-economic,-13.0K,,74.0K,2019-01-17 08:30:00
2019-01-17,8:30am,USD,Philly Fed Manufacturing Index,Medium,17.0,9.7,9.4,2019-01-17 08:30:00
2019-01-17,8:30am,USD,Unemployment Claims,Non-economic,213K,219K,216K,2019-01-17 08:30:00
2019-01-17,10:30am,USD,Natural Gas Storage,Non-economic,-81B,-73B,-91B,2019-01-17 10:30:00
2019-01-17,10:45am,USD,FOMC Member Quarles Speaks,Medium,,,,2019-01-17 10:45:00
2019-01-17,4:30pm,NZD,BusinessNZ Manufacturing Index,Non-economic,55.1,,53.7,2019-01-17 16:30:00
2019-01-17,6:30pm,JPY,National Core CPI y/y,Non-economic,0.7%,0.8%,0.9%,2019-01-17 18:30:00
2019-01-17,Day 2,All,G20 Meetings,High,,,,2019-01-17 00:00:00
2019-01-17,11:30pm,JPY,Revised Industrial Production m/m,Non-economic,-1.0%,-1.1%,-1.1%,2019-01-17 23:30:00
2019-01-18,2:30am,CHF,PPI m/m,Non-economic,-0.6%,-0.1%,-0.3%,2019-01-18 02:30:00
2019-01-18,4:00am,EUR,Current Account,Non-economic,20.3B,24.1B,26.8B,2019-01-18 04:00:00
2019-01-18,4:30am,GBP,Retail Sales m/m,High,-0.9%,-0.8%,1.3%,2019-01-18 04:30:00
2019-01-18,8:30am,CAD,CPI m/m,High,-0.1%,-0.4%,-0.4%,2019-01-18 08:30:00
2019-01-18,8:30am,CAD,Common CPI y/y,Medium,1.9%,1.9%,1.9%,2019-01-18 08:30:00
2019-01-18,8:30am,CAD,Median CPI y/y,Medium,1.8%,1.9%,1.8%,2019-01-18 08:30:00
2019-01-18,8:30am,CAD,Trimmed CPI y/y,Medium,1.9%,1.9%,1.9%,2019-01-18 08:30:00
2019-01-18,8:30am,CAD,Foreign Securities Purchases,Non-economic,9.45B,2.05B,3.97B,2019-01-18 08:30:00
2019-01-18,8:32am,CAD,Core CPI m/m,Non-economic,-0.2%,,-0.2%,2019-01-18 08:32:00
2019-01-18,9:05am,USD,FOMC Member Williams Speaks,Medium,,,,2019-01-18 09:05:00
2019-01-18,9:15am,USD,Capacity Utilization Rate,Non-economic,78.7%,78.6%,78.6%,2019-01-18 09:15:00
2019-01-18,9:15am,USD,Industrial Production m/m,Non-economic,0.3%,0.2%,0.4%,2019-01-18 09:15:00
2019-01-18,10:00am,USD,Prelim UoM Consumer Sentiment,Medium,90.7,97.0,98.3,2019-01-18 10:00:00
2019-01-18,10:00am,USD,Prelim UoM Inflation Expectations,Non-economic,2.7%,,2.7%,2019-01-18 10:00:00
2019-01-20,7:01pm,GBP,Rightmove HPI m/m,Non-economic,0.4%,,-1.5%,2019-01-20 19:01:00
2019-01-20,7:30pm,AUD,HIA New Home Sales m/m,Non-economic,-6.7%,,3.6%,2019-01-20 19:30:00
2019-01-20,9:00pm,CNY,GDP q/y,High,6.4%,6.4%,6.5%,2019-01-20 21:00:00
2019-01-20,9:00pm,CNY,Fixed Asset Investment ytd/y,Medium,5.9%,6.0%,5.9%,2019-01-20 21:00:00
2019-01-20,9:00pm,CNY,Industrial Production y/y,Medium,5.7%,5.3%,5.4%,2019-01-20 21:00:00
2019-01-20,9:00pm,CNY,NBS Press Conference,Non-economic,,,,2019-01-20 21:00:00
2019-01-20,9:00pm,CNY,Retail Sales y/y,Non-economic,8.2%,8.1%,8.1%,2019-01-20 21:00:00
2019-01-20,9:00pm,CNY,Unemployment Rate,Non-economic,4.9%,,4.8%,2019-01-20 21:00:00
2019-01-21,2:00am,EUR,German PPI m/m,Non-economic,-0.4%,-0.1%,0.1%,2019-01-21 02:00:00
2019-01-21,6:00am,EUR,German Buba Monthly Report,Non-economic,,,,2019-01-21 06:00:00
2019-01-21,All Day,USD,Bank Holiday,Low,,,,2019-01-21 00:00:00
2019-01-21,10:35am,GBP,Prime Minister May Speaks,High,,,,2019-01-21 10:35:00
2019-01-21,4:30pm,NZD,BusinessNZ Services Index,Non-economic,53.0,,53.4,2019-01-21 16:30:00
2019-01-22,12:00am,JPY,BOJ Core CPI y/y,Non-economic,0.4%,0.5%,0.5%,2019-01-22 00:00:00
2019-01-22,4:30am,GBP,Average Earnings Index 3m/y,High,3.4%,3.3%,3.3%,2019-01-22 04:30:00
2019-01-22,4:30am,GBP,Public Sector Net Borrowing,Medium,2.1B,1.1B,6.3B,2019-01-22 04:30:00
2019-01-22,4:30am,GBP,Unemployment Rate,Medium,4.0%,4.1%,4.1%,2019-01-22 04:30:00
2019-01-22,4:30am,GBP,Claimant Count Change,Non-economic,20.8K,20.1K,24.8K,2019-01-22 04:30:00
2019-01-22,5:00am,EUR,German ZEW Economic Sentiment,Medium,-15.0,-18.8,-17.5,2019-01-22 05:00:00
2019-01-22,5:00am,EUR,ZEW Economic Sentiment,Non-economic,-20.9,-20.1,-21.0,2019-01-22 05:00:00
