Date,Time,Currency,Event,Impact,Actual,Forecast,Previous,Combined DateTime
2010-01-06,5:04am,EUR,German 10-y Bond Auction,Medium,3.38|1.6,,3.37|1.4,2010-01-06 05:04:00
2010-01-06,7:30am,USD,Challenger Job Cuts y/y,Non-economic,-72.9%,,-72.3%,2010-01-06 07:30:00
2010-01-06,8:15am,USD,ADP Non-Farm Employment Change,High,-84K,-74K,-145K,2010-01-06 08:15:00
2010-01-06,10:00am,USD,ISM Services PMI,High,50.1,50.5,48.7,2010-01-06 10:00:00
2010-01-06,10:30am,USD,Crude Oil Inventories,Medium,1.3M,-0.4M,-1.5M,2010-01-06 10:30:00
2010-01-06,2:00pm,USD,FOMC Meeting Minutes,High,,,,2010-01-06 14:00:00
2010-01-06,4:45pm,NZD,Trade Balance,Medium,-269M,-397M,-495M,2010-01-06 16:45:00
2010-01-06,7:30pm,AUD,Goods Trade Balance,High,-1.70B,-1.79B,-2.08B,2010-01-06 19:30:00
2010-01-06,7:30pm,AUD,Retail Sales m/m,High,1.4%,0.4%,0.4%,2010-01-06 19:30:00
2010-01-07,1:00am,USD,FOMC Member Bullard Speaks,Medium,,,,2010-01-07 01:00:00
2010-01-07,2:00am,EUR,German Retail Sales m/m,Medium,-1.1%,0.4%,0.0%,2010-01-07 02:00:00
2010-01-07,3:15am,CHF,CPI m/m,Medium,-0.2%,0.1%,0.2%,2010-01-07 03:15:00
2010-01-07,4:00am,GBP,Halifax HPI m/m,High,1.0%,0.6%,1.3%,2010-01-07 04:00:00
2010-01-07,5:00am,EUR,Retail Sales m/m,Medium,-1.2%,0.0%,0.2%,2010-01-07 05:00:00
2010-01-07,5:00am,EUR,Consumer Confidence,Non-economic,-16,-16,-17,2010-01-07 05:00:00
2010-01-07,5:05am,EUR,French 10-y Bond Auction,Medium,3.60|1.7,,3.62|2.1,2010-01-07 05:05:00
2010-01-07,6:00am,EUR,German Factory Orders m/m,Medium,0.2%,1.6%,-1.9%,2010-01-07 06:00:00
2010-01-07,7:00am,GBP,Asset Purchase Facility,High,200B,200B,200B,2010-01-07 07:00:00
2010-01-07,7:00am,GBP,MPC Rate Statement,High,,,,2010-01-07 07:00:00
2010-01-07,7:00am,GBP,Official Bank Rate,High,0.50%,0.50%,0.50%,2010-01-07 07:00:00
2010-01-07,8:30am,USD,Unemployment Claims,High,434K,449K,433K,2010-01-07 08:30:00
2010-01-07,10:00am,CAD,Ivey PMI,High,48.4,52.2,55.9,2010-01-07 10:00:00
2010-01-07,10:30am,USD,Natural Gas Storage,Non-economic,-153B,-147B,-124B,2010-01-07 10:30:00
2010-01-07,1:00pm,USD,FOMC Member Hoenig Speaks,Medium,,,,2010-01-07 13:00:00
2010-01-07,5:30pm,AUD,AIG Construction Index,Non-economic,49.3,,47.6,2010-01-07 17:30:00
2010-01-08,12:00am,JPY,Leading Indicators,Non-economic,91.2%,91.4%,89.4%,2010-01-08 00:00:00
2010-01-08,1:45am,CHF,Unemployment Rate,Non-economic,4.2%,4.2%,4.1%,2010-01-08 01:45:00
2010-01-08,2:00am,EUR,German Trade Balance,Non-economic,17.2B,12.3B,12.7B,2010-01-08 02:00:00
2010-01-08,2:30am,USD,FOMC Member Bullard Speaks,Medium,,,,2010-01-08 02:30:00
2010-01-08,2:45am,EUR,French Trade Balance,Non-economic,-5.3B,-3.9B,-4.4B,2010-01-08 02:45:00
2010-01-08,4:30am,GBP,PPI Input m/m,High,0.1%,-0.2%,0.1%,2010-01-08 04:30:00
2010-01-08,4:30am,GBP,PPI Output m/m,Non-economic,0.5%,0.2%,0.2%,2010-01-08 04:30:00
2010-01-08,5:00am,EUR,Unemployment Rate,Medium,10.0%,9.9%,9.9%,2010-01-08 05:00:00
2010-01-08,5:00am,EUR,Final GDP q/q,Non-economic,0.4%,0.4%,0.4%,2010-01-08 05:00:00
2010-01-08,5:00am,EUR,Italian Monthly Unemployment Rate,Non-economic,8.3%,8.3%,8.2%,2010-01-08 05:00:00
2010-01-08,6:00am,EUR,German Industrial Production m/m,Medium,0.7%,1.1%,-1.7%,2010-01-08 06:00:00
2010-01-08,7:00am,CAD,Employment Change,High,-2.6K,20.2K,79.1K,2010-01-08 07:00:00
2010-01-08,7:00am,CAD,Unemployment Rate,High,8.5%,8.5%,8.5%,2010-01-08 07:00:00
2010-01-08,8:30am,USD,Non-Farm Employment Change,High,-85K,-3K,4K,2010-01-08 08:30:00
2010-01-08,8:30am,USD,Unemployment Rate,High,10.0%,10.1%,10.0%,2010-01-08 08:30:00
2010-01-08,8:30am,USD,Average Hourly Earnings m/m,Medium,0.2%,0.2%,0.2%,2010-01-08 08:30:00
2010-01-08,10:00am,USD,Final Wholesale Inventories m/m,Non-economic,1.5%,-0.2%,0.6%,2010-01-08 10:00:00
2010-01-08,10:15am,USD,FOMC Member Rosengren Speaks,Medium,,,,2010-01-08 10:15:00
2010-01-08,2:40pm,USD,President Obama Speaks,Non-economic,,,,2010-01-08 14:40:00
2010-01-08,3:00pm,USD,Consumer Credit m/m,Non-economic,-17.5B,-4.9B,-4.2B,2010-01-08 15:00:00
2010-01-10,1:04am,CNY,USD-Denominated Trade Balance,High,18.4B,20.3B,19.1B,2010-01-10 01:04:00
2010-01-10,All Day,JPY,Bank Holiday,Low,,,,2010-01-10 00:00:00
2010-01-10,7:30pm,AUD,ANZ Job Advertisements m/m,Medium,6.0%,,5.2%,2010-01-10 19:30:00
2010-01-10,9:10pm,USD,FOMC Member Bullard Speaks,Medium,,,,2010-01-10 21:10:00
2010-01-11,2:45am,EUR,French Industrial Production m/m,Medium,1.1%,0.4%,-0.6%,2010-01-11 02:45:00
2010-01-11,3:15am,CHF,Retail Sales y/y,High,0.6%,1.9%,3.6%,2010-01-11 03:15:00
2010-01-11,5:16am,EUR,ECB President Trichet Speaks,Medium,,,,2010-01-11 05:16:00
2010-01-11,8:15am,CAD,Housing Starts,High,175K,161K,165K,2010-01-11 08:15:00
2010-01-11,8:30am,CAD,Building Permits m/m,High,-4.6%,-2.6%,20.0%,2010-01-11 08:30:00
2010-01-11,10:30am,CAD,BOC Business Outlook Survey,High,,,,2010-01-11 10:30:00
2010-01-11,2:20pm,CAD,Gov Council Member Lane Speaks,Medium,,,,2010-01-11 14:20:00
2010-01-11,4:00pm,NZD,NZIER Business Confidence,High,31,,36,2010-01-11 16:00:00
2010-01-11,6:50pm,JPY,Bank Lending y/y,Non-economic,-1.0%,,0.2%,2010-01-11 18:50:00
2010-01-11,6:50pm,JPY,Current Account,Non-economic,1.30T,1.22T,1.38T,2010-01-11 18:50:00
2010-01-11,6:50pm,JPY,M2 Money Stock y/y,Non-economic,3.1%,3.3%,3.3%,2010-01-11 18:50:00
2010-01-11,7:01pm,GBP,BRC Retail Sales Monitor y/y,Medium,4.2%,,1.8%,2010-01-11 19:01:00
2010-01-11,7:01pm,GBP,RICS House Price Balance,Medium,30%,38%,35%,2010-01-11 19:01:00
2010-01-11,7:30pm,AUD,Home Loans m/m,High,-5.6%,-1.2%,-1.9%,2010-01-11 19:30:00
2010-01-12,12:00am,JPY,Economy Watchers Sentiment,Non-economic,35.4,34.2,33.9,2010-01-12 00:00:00
2010-01-12,2:45am,EUR,French Gov Budget Balance,Non-economic,-143.3B,,-134.8B,2010-01-12 02:45:00
2010-01-12,4:30am,GBP,Goods Trade Balance,Medium,-6.8B,-6.9B,-7.0B,2010-01-12 04:30:00
2010-01-12,4:30am,GBP,ONS HPI y/y,Non-economic,0.6%,0.4%,-2.2%,2010-01-12 04:30:00
2010-01-12,7:30am,USD,NFIB Small Business Index,Non-economic,88.0,,88.3,2010-01-12 07:30:00
2010-01-12,8:30am,CAD,Trade Balance,High,-0.3B,0.8B,0.5B,2010-01-12 08:30:00
2010-01-12,8:30am,CAD,NHPI m/m,Medium,0.4%,0.3%,0.3%,2010-01-12 08:30:00
2010-01-12,8:30am,USD,Trade Balance,High,-36.4B,-34.9B,-33.2B,2010-01-12 08:30:00
2010-01-12,10:00am,USD,JOLTS Job Openings,Non-economic,2.42M,,2.57M,2010-01-12 10:00:00
2010-01-12,10:00am,USD,RCM/TIPP Economic Optimism,Non-economic,48.8,49.2,46.8,2010-01-12 10:00:00
2010-01-12,9:00pm,NZD,ANZ Commodity Prices m/m,Non-economic,2.6%,,10.5%,2010-01-12 21:00:00
2010-01-13,1:00am,JPY,Prelim Machine Tool Orders y/y,Non-economic,62.8%,,-8.4%,2010-01-13 01:00:00
2010-01-13,2:45am,EUR,French Final CPI m/m,Non-economic,0.3%,0.3%,0.1%,2010-01-13 02:45:00
2010-01-13,4:00am,EUR,Italian Industrial Production m/m,Non-economic,0.2%,0.8%,0.7%,2010-01-13 04:00:00
2010-01-13,4:30am,GBP,Manufacturing Production m/m,High,0.0%,0.3%,0.0%,2010-01-13 04:30:00
2010-01-13,4:30am,GBP,Industrial Production m/m,Non-economic,0.4%,0.3%,-0.1%,2010-01-13 04:30:00
2010-01-13,8:30am,EUR,Spanish 10-y Bond Auction,Medium,4.10|1.2,,3.89|2.1,2010-01-13 08:30:00
2010-01-13,10:00am,GBP,NIESR GDP Estimate,Medium,0.3%,,0.2%,2010-01-13 10:00:00
2010-01-13,10:30am,USD,Crude Oil Inventories,Medium,3.7M,1.2M,1.3M,2010-01-13 10:30:00
2010-01-13,1:00pm,USD,10-y Bond Auction,Medium,3.75|3.0,,3.45|2.6,2010-01-13 13:00:00
2010-01-13,2:00pm,USD,Beige Book,Medium,,,,2010-01-13 14:00:00
2010-01-13,2:00pm,USD,Federal Budget Balance,Medium,-91.9B,-88.9B,-120.3B,2010-01-13 14:00:00
2010-01-13,4:45pm,NZD,Building Consents m/m,High,1.2%,,10.7%,2010-01-13 16:45:00
2010-01-13,6:50pm,JPY,Core Machinery Orders m/m,Medium,-11.3%,0.3%,-4.5%,2010-01-13 18:50:00
2010-01-13,6:50pm,JPY,PPI y/y,Non-economic,-3.9%,-3.8%,-5.0%,2010-01-13 18:50:00
2010-01-13,7:30pm,AUD,Employment Change,High,35.2K,10.2K,31.4K,2010-01-13 19:30:00
2010-01-13,7:30pm,AUD,Unemployment Rate,High,5.5%,5.8%,5.6%,2010-01-13 19:30:00
2010-01-14,2:00am,EUR,German Final CPI m/m,Non-economic,0.8%,0.7%,0.7%,2010-01-14 02:00:00
2010-01-14,5:00am,EUR,Industrial Production m/m,Medium,1.0%,0.6%,-0.3%,2010-01-14 05:00:00
2010-01-14,7:45am,EUR,Main Refinancing Rate,High,1.00%,1.00%,1.00%,2010-01-14 07:45:00
2010-01-14,8:30am,EUR,ECB Press Conference,High,,,,2010-01-14 08:30:00
2010-01-14,8:30am,USD,Core Retail Sales m/m,High,-0.2%,0.3%,1.9%,2010-01-14 08:30:00
2010-01-14,8:30am,USD,Retail Sales m/m,High,-0.3%,0.4%,1.8%,2010-01-14 08:30:00
2010-01-14,8:30am,USD,Unemployment Claims,High,444K,438K,433K,2010-01-14 08:30:00
2010-01-14,8:30am,USD,Import Prices m/m,Medium,0.0%,-0.1%,1.6%,2010-01-14 08:30:00
2010-01-14,10:00am,USD,Business Inventories m/m,Medium,0.4%,0.1%,0.4%,2010-01-14 10:00:00
2010-01-14,10:30am,USD,Natural Gas Storage,Non-economic,-266B,-255B,-153B,2010-01-14 10:30:00
2010-01-14,1:00pm,USD,30-y Bond Auction,Non-economic,4.64|2.7,,4.52|2.4,2010-01-14 13:00:00
2010-01-14,9:29pm,CNY,Foreign Direct Investment ytd/y,Non-economic,-2.6%,,-9.9%,2010-01-14 21:29:00
2010-01-15,2:00am,EUR,German WPI m/m,Non-economic,0.2%,0.5%,0.7%,2010-01-15 02:00:00
2010-01-15,3:09am,CNY,New Loans,Medium,380B,,295B,2010-01-15 03:09:00
2010-01-15,3:09am,CNY,M2 Money Supply y/y,Non-economic,27.7%,28.3%,29.7%,2010-01-15 03:09:00
2010-01-15,3:15am,CHF,PPI m/m,Medium,0.1%,0.2%,0.0%,2010-01-15 03:15:00
2010-01-15,5:00am,EUR,Final Core CPI y/y,Medium,1.1%,1.0%,1.0%,2010-01-15 05:00:00
2010-01-15,5:00am,EUR,Final CPI y/y,Medium,0.9%,0.9%,0.9%,2010-01-15 05:00:00
2010-01-15,5:00am,EUR,Trade Balance,Non-economic,3.9B,5.4B,4.7B,2010-01-15 05:00:00
2010-01-15,5:00am,GBP,CB Leading Index m/m,Non-economic,0.9%,,1.1%,2010-01-15 05:00:00
2010-01-15,8:30am,CAD,New Motor Vehicle Sales m/m,Non-economic,-6.0%,-6.3%,3.4%,2010-01-15 08:30:00
2010-01-15,8:30am,USD,Core CPI m/m,High,0.1%,0.1%,0.0%,2010-01-15 08:30:00
2010-01-15,8:30am,USD,CPI y/y,High,2.7%,2.8%,1.8%,2010-01-15 08:30:00
2010-01-15,8:30am,USD,CPI m/m,Medium,0.1%,0.2%,0.4%,2010-01-15 08:30:00
2010-01-15,8:30am,USD,Empire State Manufacturing Index,Medium,15.9,11.2,2.6,2010-01-15 08:30:00
2010-01-15,9:15am,USD,Capacity Utilization Rate,Medium,72.0%,71.9%,71.5%,2010-01-15 09:15:00
2010-01-15,9:15am,USD,Industrial Production m/m,Medium,0.6%,0.7%,0.6%,2010-01-15 09:15:00
2010-01-15,9:55am,USD,Prelim UoM Consumer Sentiment,High,72.8,73.8,72.5,2010-01-15 09:55:00
2010-01-15,9:55am,USD,Prelim UoM Inflation Expectations,Non-economic,2.8%,,2.5%,2010-01-15 09:55:00
2010-01-17,4:00pm,NZD,REINZ HPI m/m,Medium,-0.9%,,0.2%,2010-01-17 16:00:00
2010-01-17,6:30pm,AUD,MI Inflation Gauge m/m,Non-economic,0.3%,,0.3%,2010-01-17 18:30:00
2010-01-17,7:01pm,GBP,Rightmove HPI m/m,Medium,0.4%,,-2.2%,2010-01-17 19:01:00
2010-01-17,7:30pm,JPY,BOJ Gov Shirakawa Speaks,Medium,,,,2010-01-17 19:30:00
2010-01-17,11:30pm,JPY,Revised Industrial Production m/m,Non-economic,2.2%,2.6%,2.6%,2010-01-17 23:30:00
2010-01-18,4:00am,EUR,Italian Trade Balance,Non-economic,-0.79B,-0.73B,-0.73B,2010-01-18 04:00:00
2010-01-18,All Day,EUR,Eurogroup Meetings,Medium,,,,2010-01-18 00:00:00
2010-01-18,6:00am,EUR,German Buba Monthly Report,Non-economic,,,,2010-01-18 06:00:00
2010-01-18,All Day,USD,Bank Holiday,Low,,,,2010-01-18 00:00:00
2010-01-18,8:30am,CAD,Foreign Securities Purchases,Medium,10.54B,5.23B,5.95B,2010-01-18 08:30:00
2010-01-19,12:00am,JPY,Consumer Confidence,Non-economic,37.6,40.3,39.5,2010-01-19 00:00:00
2010-01-19,All Day,EUR,ECOFIN Meetings,Medium,,,,2010-01-19 00:00:00
2010-01-19,4:30am,GBP,CPI y/y,High,2.9%,2.6%,1.9%,2010-01-19 04:30:00
2010-01-19,4:30am,GBP,Core CPI y/y,Medium,2.8%,2.3%,1.9%,2010-01-19 04:30:00
2010-01-19,4:30am,GBP,RPI y/y,Non-economic,2.4%,2.1%,0.3%,2010-01-19 04:30:00
2010-01-19,5:00am,EUR,German ZEW Economic Sentiment,High,47.2,49.8,50.4,2010-01-19 05:00:00
2010-01-19,5:00am,EUR,ZEW Economic Sentiment,Medium,46.4,48.2,48.0,2010-01-19 05:00:00
2010-01-19,8:30am,CAD,Leading Index m/m,Medium,1.5%,1.1%,1.3%,2010-01-19 08:30:00
2010-01-19,9:00am,CAD,BOC Rate Statement,High,,,,2010-01-19 09:00:00
2010-01-19,9:00am,CAD,Overnight Rate,High,0.25%,0.25%,0.25%,2010-01-19 09:00:00
2010-01-19,9:00am,USD,TIC Long-Term Purchases,High,126.8B,30.3B,19.3B,2010-01-19 09:00:00
2010-01-19,1:00pm,USD,NAHB Housing Market Index,Non-economic,15,17,16,2010-01-19 13:00:00
2010-01-19,2:00pm,GBP,BOE Gov King Speaks,High,,,,2010-01-19 14:00:00
2010-01-19,4:45pm,NZD,CPI q/q,High,-0.2%,0.0%,1.3%,2010-01-19 16:45:00
2010-01-19,4:45pm,NZD,FPI m/m,Non-economic,-0.3%,,-0.3%,2010-01-19 16:45:00
2010-01-19,6:30pm,AUD,Westpac Consumer Sentiment,Medium,5.6%,,-3.8%,2010-01-19 18:30:00
2010-01-19,6:50pm,JPY,Tertiary Industry Activity m/m,Medium,-0.2%,-0.1%,0.4%,2010-01-19 18:50:00
2010-01-20,2:00am,EUR,German PPI m/m,Medium,-0.1%,0.2%,0.1%,2010-01-20 02:00:00
2010-01-20,4:30am,GBP,Claimant Count Change,High,-15.2K,-3.3K,-10.8K,2010-01-20 04:30:00
2010-01-20,4:30am,GBP,MPC Asset Purchase Facility Votes,High,0-0-9,0-0-9,0-0-9,2010-01-20 04:30:00
2010-01-20,4:30am,GBP,MPC Official Bank Rate Votes,High,0-0-9,0-0-9,0-0-9,2010-01-20 04:30:00
2010-01-20,4:30am,GBP,Average Earnings Index 3m/y,Medium,0.7%,1.6%,1.5%,2010-01-20 04:30:00
2010-01-20,4:30am,GBP,Unemployment Rate,Non-economic,7.8%,8.0%,7.9%,2010-01-20 04:30:00
2010-01-20,7:00am,CAD,Core CPI m/m,High,-0.3%,-0.2%,0.4%,2010-01-20 07:00:00
2010-01-20,7:00am,CAD,CPI m/m,Medium,-0.3%,-0.1%,0.5%,2010-01-20 07:00:00
2010-01-20,8:30am,CAD,Manufacturing Sales m/m,Medium,0.1%,1.6%,2.1%,2010-01-20 08:30:00
2010-01-20,8:30am,USD,Building Permits,High,0.65M,0.59M,0.59M,2010-01-20 08:30:00
2010-01-20,8:30am,USD,PPI m/m,High,0.2%,0.1%,1.8%,2010-01-20 08:30:00
2010-01-20,8:30am,USD,Core PPI m/m,Medium,0.0%,0.1%,0.5%,2010-01-20 08:30:00
2010-01-20,8:30am,USD,Housing Starts,Medium,0.56M,0.58M,0.58M,2010-01-20 08:30:00
2010-01-20,8:30am,USD,FOMC Member Dudley Speaks,Non-economic,,,,2010-01-20 08:30:00
2010-01-20,10:30am,GBP,MPC Member Posen Speaks,Medium,,,,2010-01-20 10:30:00
2010-01-20,4:34pm,NZD,BusinessNZ Manufacturing Index,Non-economic,52.9,,51.9,2010-01-20 16:34:00
2010-01-20,4:45pm,NZD,Core Retail Sales m/m,High,0.8%,0.3%,0.5%,2010-01-20 16:45:00
2010-01-20,4:45pm,NZD,Retail Sales m/m,Medium,0.8%,0.6%,0.1%,2010-01-20 16:45:00
2010-01-20,7:00pm,AUD,MI Inflation Expectations,Medium,3.5%,,3.6%,2010-01-20 19:00:00
2010-01-20,7:30pm,AUD,New Motor Vehicle Sales m/m,Medium,3.3%,,5.9%,2010-01-20 19:30:00
2010-01-20,9:00pm,CNY,GDP q/y,High,10.7%,10.7%,9.1%,2010-01-20 21:00:00
2010-01-20,9:00pm,CNY,Industrial Production y/y,High,18.5%,19.8%,19.2%,2010-01-20 21:00:00
2010-01-20,9:00pm,CNY,CPI y/y,Medium,1.9%,1.5%,0.6%,2010-01-20 21:00:00
2010-01-20,9:00pm,CNY,Fixed Asset Investment ytd/y,Medium,30.5%,31.5%,32.1%,2010-01-20 21:00:00
2010-01-20,9:00pm,CNY,NBS Press Conference,Medium,,,,2010-01-20 21:00:00
2010-01-20,9:00pm,CNY,PPI y/y,Medium,1.7%,0.7%,-2.1%,2010-01-20 21:00:00
2010-01-20,9:00pm,CNY,Retail Sales y/y,Non-economic,17.5%,16.4%,15.8%,2010-01-20 21:00:00
2010-01-21,3:00am,EUR,French Flash Manufacturing PMI,Medium,54.7,55.0,54.7,2010-01-21 03:00:00
2010-01-21,3:00am,EUR,French Flash Services PMI,Medium,57.0,59.2,58.7,2010-01-21 03:00:00
2010-01-21,3:30am,EUR,German Flash Manufacturing PMI,Medium,53.4,53.0,52.7,2010-01-21 03:30:00
2010-01-21,3:30am,EUR,German Flash Services PMI,Medium,51.2,53.1,52.7,2010-01-21 03:30:00
2010-01-21,4:00am,EUR,ECB Monthly Bulletin,Medium,,,,2010-01-21 04:00:00
2010-01-21,4:00am,EUR,Flash Manufacturing PMI,Medium,52.0,52.0,51.6,2010-01-21 04:00:00
2010-01-21,4:00am,EUR,Flash Services PMI,Medium,52.3,54.1,53.6,2010-01-21 04:00:00
2010-01-21,4:30am,GBP,Prelim Mortgage Approvals,Medium,62K,65K,63K,2010-01-21 04:30:00
2010-01-21,4:30am,GBP,Public Sector Net Borrowing,Medium,15.7B,18.6B,18.7B,2010-01-21 04:30:00
2010-01-21,4:30am,GBP,M4 Money Supply m/m,Non-economic,-1.1%,1.0%,0.1%,2010-01-21 04:30:00
2010-01-21,5:00am,CHF,UBS Economic Expectations,Medium,56.2,,54.0,2010-01-21 05:00:00
2010-01-21,5:00am,EUR,German Buba President Weber Speaks,Medium,,,,2010-01-21 05:00:00
2010-01-21,5:41am,GBP,10-y Bond Auction,Medium,4.09|2.4,,3.79|1.8,2010-01-21 05:41:00
2010-01-21,6:00am,GBP,CBI Industrial Order Expectations,Medium,-39,-39,-42,2010-01-21 06:00:00
2010-01-21,7:00am,EUR,ECB President Trichet Speaks,Medium,,,,2010-01-21 07:00:00
2010-01-21,8:30am,CAD,Wholesale Sales m/m,Medium,2.5%,0.4%,0.5%,2010-01-21 08:30:00
2010-01-21,8:30am,USD,Unemployment Claims,High,482K,441K,446K,2010-01-21 08:30:00
2010-01-21,10:00am,EUR,Consumer Confidence,Non-economic,-16,-15,-16,2010-01-21 10:00:00
