Date,Time,Currency,Event,Impact,Actual,Forecast,Previous,Combined DateTime
2014-01-01,All Day,CHF,Bank Holiday,Low,,,,2014-01-01 00:00:00
2014-01-01,All Day,EUR,Italian Bank Holiday,Low,,,,2014-01-01 00:00:00
2014-01-01,All Day,EUR,German Bank Holiday,Low,,,,2014-01-01 00:00:00
2014-01-01,All Day,EUR,French Bank Holiday,Low,,,,2014-01-01 00:00:00
2014-01-01,All Day,GBP,Bank Holiday,Low,,,,2014-01-01 00:00:00
2014-01-01,All Day,CAD,Bank Holiday,Low,,,,2014-01-01 00:00:00
2014-01-01,All Day,USD,Bank Holiday,Low,,,,2014-01-01 00:00:00
2014-01-01,All Day,NZD,Bank Holiday,Low,,,,2014-01-01 00:00:00
2014-01-01,5:10pm,AUD,AIG Manufacturing Index,Non-economic,47.6,,47.7,2014-01-01 17:10:00
2014-01-01,All Day,JPY,Bank Holiday,Low,,,,2014-01-01 00:00:00
2014-01-01,All Day,CNY,Bank Holiday,Low,,,,2014-01-01 00:00:00
2014-01-01,8:45pm,CNY,RatingDog Manufacturing PMI,Medium,50.5,50.5,50.5,2014-01-01 20:45:00
2014-01-02,12:30am,AUD,Commodity Prices y/y,Non-economic,-4.0%,,-2.8%,2014-01-02 00:30:00
2014-01-02,All Day,CHF,Bank Holiday,Low,,,,2014-01-02 00:00:00
2014-01-02,3:15am,EUR,Spanish Manufacturing PMI,Medium,50.8,49.9,48.6,2014-01-02 03:15:00
2014-01-02,3:45am,EUR,Italian Manufacturing PMI,Medium,53.3,51.8,51.4,2014-01-02 03:45:00
2014-01-02,3:50am,EUR,French Final Manufacturing PMI,Non-economic,47.0,47.1,47.1,2014-01-02 03:50:00
2014-01-02,3:55am,EUR,German Final Manufacturing PMI,Non-economic,54.3,54.2,54.2,2014-01-02 03:55:00
2014-01-02,4:00am,EUR,Final Manufacturing PMI,Non-economic,52.7,52.7,52.7,2014-01-02 04:00:00
2014-01-02,4:30am,GBP,Final Manufacturing PMI,High,57.3,58.3,58.1,2014-01-02 04:30:00
2014-01-02,8:30am,USD,Unemployment Claims,High,339K,334K,341K,2014-01-02 08:30:00
2014-01-02,9:00am,USD,Final Manufacturing PMI,Non-economic,55.0,54.4,54.4,2014-01-02 09:00:00
2014-01-02,9:30am,CAD,Manufacturing PMI,Non-economic,53.5,,55.3,2014-01-02 09:30:00
2014-01-02,10:00am,USD,ISM Manufacturing PMI,High,57.0,56.8,57.3,2014-01-02 10:00:00
2014-01-02,10:00am,USD,Construction Spending m/m,Non-economic,1.0%,0.7%,0.9%,2014-01-02 10:00:00
2014-01-02,10:00am,USD,ISM Manufacturing Prices,Non-economic,53.5,53.0,52.5,2014-01-02 10:00:00
2014-01-02,All Day,JPY,Bank Holiday,Low,,,,2014-01-02 00:00:00
2014-01-02,8:00pm,CNY,Non-Manufacturing PMI,Medium,54.6,,56.0,2014-01-02 20:00:00
2014-01-03,2:00am,GBP,Nationwide HPI m/m,Medium,1.4%,0.8%,0.7%,2014-01-03 02:00:00
2014-01-03,3:00am,CHF,KOF Economic Barometer,Medium,1.95,1.92,1.85,2014-01-03 03:00:00
2014-01-03,3:00am,EUR,Spanish Flash CPI y/y,Medium,0.2%,0.2%,0.2%,2014-01-03 03:00:00
2014-01-03,3:00am,EUR,Spanish Unemployment Change,Medium,-107.6K,24.3K,-2.5K,2014-01-03 03:00:00
2014-01-03,3:30am,CHF,Manufacturing PMI,Medium,53.9,56.4,56.5,2014-01-03 03:30:00
2014-01-03,4:00am,EUR,M3 Money Supply y/y,Medium,1.5%,1.5%,1.4%,2014-01-03 04:00:00
2014-01-03,4:00am,EUR,Private Loans y/y,Non-economic,-2.3%,-1.9%,-2.2%,2014-01-03 04:00:00
2014-01-03,4:30am,GBP,Construction PMI,High,62.1,62.3,62.6,2014-01-03 04:30:00
2014-01-03,4:30am,GBP,Net Lending to Individuals m/m,Medium,1.5B,2.0B,1.6B,2014-01-03 04:30:00
2014-01-03,4:30am,GBP,M4 Money Supply m/m,Non-economic,0.0%,0.3%,0.1%,2014-01-03 04:30:00
2014-01-03,4:30am,GBP,Mortgage Approvals,Non-economic,71K,70K,68K,2014-01-03 04:30:00
2014-01-03,5:00am,EUR,Italian Prelim CPI m/m,Non-economic,0.2%,0.3%,-0.3%,2014-01-03 05:00:00
2014-01-03,10:30am,USD,Natural Gas Storage,Non-economic,-97B,-125B,-177B,2014-01-03 10:30:00
2014-01-03,11:00am,USD,Crude Oil Inventories,Medium,-7.0M,-2.3M,-4.7M,2014-01-03 11:00:00
2014-01-03,All Day,USD,Total Vehicle Sales,Non-economic,15.4M,16.0M,16.4M,2014-01-03 00:00:00
2014-01-03,12:45pm,USD,FOMC Member Plosser Speaks,Medium,,,,2014-01-03 12:45:00
2014-01-03,1:15pm,USD,FOMC Member Stein Speaks,Medium,,,,2014-01-03 13:15:00
2014-01-03,2:30pm,USD,Fed Chairman Bernanke Speaks,High,,,,2014-01-03 14:30:00
2014-01-04,10:15am,USD,FOMC Member Dudley Speaks,Medium,,,,2014-01-04 10:15:00
2014-01-04,5:00pm,USD,FOMC Member Plosser Speaks,Medium,,,,2014-01-04 17:00:00
2014-01-05,5:16pm,AUD,AIG Services Index,Non-economic,46.1,,48.9,2014-01-05 17:16:00
2014-01-05,8:45pm,CNY,RatingDog Services PMI,Medium,50.9,,52.5,2014-01-05 20:45:00
2014-01-06,All Day,EUR,Italian Bank Holiday,Low,,,,2014-01-06 00:00:00
2014-01-06,All Day,EUR,German Prelim CPI m/m,Medium,0.4%,0.4%,0.2%,2014-01-06 00:00:00
2014-01-06,3:15am,EUR,Spanish Services PMI,Medium,54.2,51.1,51.5,2014-01-06 03:15:00
2014-01-06,3:45am,EUR,Italian Services PMI,Medium,47.9,48.9,47.2,2014-01-06 03:45:00
2014-01-06,3:50am,EUR,French Final Services PMI,Non-economic,47.8,47.4,47.4,2014-01-06 03:50:00
2014-01-06,3:55am,EUR,German Final Services PMI,Non-economic,53.5,54.0,54.0,2014-01-06 03:55:00
2014-01-06,4:00am,EUR,Final Services PMI,Non-economic,51.0,51.2,51.0,2014-01-06 04:00:00
2014-01-06,4:30am,EUR,Sentix Investor Confidence,Non-economic,11.9,9.7,8.0,2014-01-06 04:30:00
2014-01-06,4:30am,GBP,Final Services PMI,High,58.8,60.4,60.0,2014-01-06 04:30:00
2014-01-06,8:30am,CAD,RMPI m/m,Medium,-4.1%,-1.1%,-3.3%,2014-01-06 08:30:00
2014-01-06,8:30am,CAD,IPPI m/m,Non-economic,0.1%,0.0%,-0.5%,2014-01-06 08:30:00
2014-01-06,9:00am,USD,Final Services PMI,Non-economic,55.7,56.0,56.0,2014-01-06 09:00:00
2014-01-06,10:00am,USD,ISM Services PMI,High,53.0,54.6,53.9,2014-01-06 10:00:00
2014-01-06,10:00am,USD,Factory Orders m/m,Medium,1.8%,1.8%,-0.5%,2014-01-06 10:00:00
2014-01-06,6:00pm,USD,Fed Chair Nomination Vote,High,Pass,Pass,,2014-01-06 18:00:00
2014-01-06,6:50pm,JPY,Monetary Base y/y,Non-economic,46.6%,55.2%,52.5%,2014-01-06 18:50:00
2014-01-06,7:30pm,AUD,Goods Trade Balance,High,-0.12B,-0.30B,-0.36B,2014-01-06 19:30:00
2014-01-06,10:45pm,JPY,10-y Bond Auction,Non-economic,0.72|3.8,,0.65|4.0,2014-01-06 22:45:00
2014-01-07,2:00am,EUR,German Retail Sales m/m,Medium,1.5%,0.5%,-0.8%,2014-01-07 02:00:00
2014-01-07,3:00am,CHF,Foreign Currency Reserves,Medium,435B,,436B,2014-01-07 03:00:00
2014-01-07,3:55am,EUR,German Unemployment Change,Medium,-15K,-1K,9K,2014-01-07 03:55:00
2014-01-07,5:00am,EUR,CPI Flash Estimate y/y,High,0.8%,0.9%,0.9%,2014-01-07 05:00:00
2014-01-07,5:00am,EUR,Core CPI Flash Estimate y/y,Medium,0.7%,,0.9%,2014-01-07 05:00:00
2014-01-07,5:00am,EUR,PPI m/m,Non-economic,-0.1%,-0.1%,-0.5%,2014-01-07 05:00:00
2014-01-07,8:30am,CAD,Trade Balance,High,-0.9B,-0.2B,-0.9B,2014-01-07 08:30:00
2014-01-07,8:30am,NZD,GDT Price Index,Non-economic,-0.8%,,0.2%,2014-01-07 08:30:00
2014-01-07,8:30am,USD,Trade Balance,High,-34.3B,-40.2B,-39.3B,2014-01-07 08:30:00
2014-01-07,10:00am,CAD,Ivey PMI,High,46.3,55.0,53.7,2014-01-07 10:00:00
2014-01-07,5:17pm,AUD,AIG Construction Index,Non-economic,50.8,,55.2,2014-01-07 17:17:00
2014-01-07,7:01pm,GBP,BRC Shop Price Index y/y,Non-economic,-0.8%,,-0.3%,2014-01-07 19:01:00
2014-01-08,2:00am,EUR,German Trade Balance,Medium,17.8B,18.9B,16.7B,2014-01-08 02:00:00
2014-01-08,2:59am,GBP,Halifax HPI m/m,Medium,-0.6%,0.6%,0.9%,2014-01-08 02:59:00
2014-01-08,4:00am,EUR,Italian Monthly Unemployment Rate,Non-economic,12.7%,12.6%,12.5%,2014-01-08 04:00:00
2014-01-08,4:30am,GBP,BOE Credit Conditions Survey,Medium,,,,2014-01-08 04:30:00
2014-01-08,5:00am,EUR,Retail Sales m/m,Medium,1.4%,0.2%,-0.4%,2014-01-08 05:00:00
2014-01-08,5:00am,EUR,Unemployment Rate,Medium,12.1%,12.1%,12.1%,2014-01-08 05:00:00
2014-01-08,6:00am,EUR,German Factory Orders m/m,Medium,2.1%,1.2%,-2.1%,2014-01-08 06:00:00
2014-01-08,8:15am,USD,ADP Non-Farm Employment Change,High,238K,199K,229K,2014-01-08 08:15:00
2014-01-08,10:30am,USD,Crude Oil Inventories,Medium,-2.7M,-1.6M,-7.0M,2014-01-08 10:30:00
2014-01-08,1:01pm,USD,10-y Bond Auction,Medium,3.01|2.7,,2.82|2.6,2014-01-08 13:01:00
2014-01-08,2:00pm,USD,FOMC Meeting Minutes,High,,,,2014-01-08 14:00:00
2014-01-08,3:00pm,USD,Consumer Credit m/m,Non-economic,12.3B,14.8B,17.9B,2014-01-08 15:00:00
2014-01-08,4:45pm,NZD,Building Consents m/m,Medium,11.1%,,0.3%,2014-01-08 16:45:00
2014-01-08,7:00pm,NZD,ANZ Commodity Prices m/m,Non-economic,1.0%,,-0.3%,2014-01-08 19:00:00
2014-01-08,7:30pm,AUD,Building Approvals m/m,High,-1.5%,-0.9%,-1.6%,2014-01-08 19:30:00
2014-01-08,7:30pm,AUD,Retail Sales m/m,High,0.7%,0.5%,0.5%,2014-01-08 19:30:00
2014-01-08,8:30pm,CNY,CPI y/y,High,2.5%,2.7%,3.0%,2014-01-08 20:30:00
2014-01-08,8:30pm,CNY,PPI y/y,Medium,-1.4%,-1.2%,-1.4%,2014-01-08 20:30:00
2014-01-09,2:45am,EUR,French Trade Balance,Non-economic,-5.7B,-4.6B,-4.8B,2014-01-09 02:45:00
2014-01-09,4:30am,GBP,Goods Trade Balance,Medium,-9.4B,-9.4B,-9.7B,2014-01-09 04:30:00
2014-01-09,5:01am,EUR,French 10-y Bond Auction,Medium,2.51|1.5,,2.41|2.0,2014-01-09 05:01:00
2014-01-09,6:00am,EUR,German Industrial Production m/m,Medium,1.9%,1.6%,-1.2%,2014-01-09 06:00:00
2014-01-09,7:00am,GBP,Asset Purchase Facility,High,375B,375B,375B,2014-01-09 07:00:00
2014-01-09,7:00am,GBP,Official Bank Rate,High,0.50%,0.50%,0.50%,2014-01-09 07:00:00
2014-01-09,7:30am,USD,Challenger Job Cuts y/y,Non-economic,-5.9%,,-20.6%,2014-01-09 07:30:00
2014-01-09,7:45am,EUR,Main Refinancing Rate,High,0.25%,0.25%,0.25%,2014-01-09 07:45:00
2014-01-09,8:13am,CAD,Housing Starts,Non-economic,190K,196K,198K,2014-01-09 08:13:00
2014-01-09,8:30am,CAD,Building Permits m/m,High,-6.7%,-2.3%,8.0%,2014-01-09 08:30:00
2014-01-09,8:30am,CAD,NHPI m/m,Medium,0.0%,0.2%,0.1%,2014-01-09 08:30:00
2014-01-09,8:30am,EUR,ECB Press Conference,High,,,,2014-01-09 08:30:00
2014-01-09,8:30am,USD,Unemployment Claims,High,330K,337K,345K,2014-01-09 08:30:00
2014-01-09,10:30am,USD,Natural Gas Storage,Non-economic,-157B,-147B,-97B,2014-01-09 10:30:00
2014-01-09,1:01pm,USD,30-y Bond Auction,Non-economic,3.90|2.6,,3.90|2.3,2014-01-09 13:01:00
2014-01-09,7:00pm,AUD,HIA New Home Sales m/m,Medium,7.5%,,-3.8%,2014-01-09 19:00:00
2014-01-09,7:01pm,GBP,BRC Retail Sales Monitor y/y,Medium,0.4%,,0.6%,2014-01-09 19:01:00
2014-01-09,9:00pm,CNY,USD-Denominated Trade Balance,High,25.6B,32.6B,33.8B,2014-01-09 21:00:00
2014-01-10,12:00am,JPY,Leading Indicators,Non-economic,110.8%,110.9%,109.8%,2014-01-10 00:00:00
2014-01-10,1:45am,CHF,Unemployment Rate,Non-economic,3.2%,3.2%,3.2%,2014-01-10 01:45:00
2014-01-10,2:45am,EUR,French Industrial Production m/m,Medium,1.3%,0.6%,-0.5%,2014-01-10 02:45:00
2014-01-10,3:15am,CHF,CPI m/m,High,-0.2%,-0.1%,0.0%,2014-01-10 03:15:00
2014-01-10,4:30am,GBP,Manufacturing Production m/m,High,0.0%,0.4%,0.2%,2014-01-10 04:30:00
2014-01-10,4:30am,GBP,Construction Output m/m,Non-economic,-4.0%,0.9%,2.0%,2014-01-10 04:30:00
2014-01-10,4:30am,GBP,Industrial Production m/m,Non-economic,0.0%,0.4%,0.3%,2014-01-10 04:30:00
2014-01-10,5:00am,EUR,Final GDP q/q,Non-economic,0.1%,0.1%,0.1%,2014-01-10 05:00:00
2014-01-10,8:30am,CAD,Employment Change,High,-45.9K,14.4K,21.6K,2014-01-10 08:30:00
2014-01-10,8:30am,CAD,Unemployment Rate,High,7.2%,6.9%,6.9%,2014-01-10 08:30:00
2014-01-10,8:30am,USD,Non-Farm Employment Change,High,74K,196K,241K,2014-01-10 08:30:00
2014-01-10,8:30am,USD,Unemployment Rate,High,6.7%,7.0%,7.0%,2014-01-10 08:30:00
2014-01-10,8:30am,USD,Average Hourly Earnings m/m,Medium,0.1%,0.2%,0.2%,2014-01-10 08:30:00
2014-01-10,10:00am,GBP,NIESR GDP Estimate,Medium,0.7%,,0.8%,2014-01-10 10:00:00
2014-01-10,10:00am,USD,Final Wholesale Inventories m/m,Non-economic,0.5%,0.4%,1.3%,2014-01-10 10:00:00
2014-01-10,10:00am,USD,RCM/TIPP Economic Optimism,Non-economic,45.2,45.3,43.1,2014-01-10 10:00:00
2014-01-12,All Day,JPY,Bank Holiday,Low,,,,2014-01-12 00:00:00
2014-01-12,7:30pm,AUD,ANZ Job Advertisements m/m,Medium,-0.7%,,-0.9%,2014-01-12 19:30:00
2014-01-12,7:30pm,AUD,Home Loans m/m,Medium,1.1%,1.1%,1.1%,2014-01-12 19:30:00
2014-01-13,4:00am,EUR,Italian Industrial Production m/m,Non-economic,0.3%,0.6%,0.7%,2014-01-13 04:00:00
2014-01-13,10:30am,CAD,BOC Business Outlook Survey,Medium,,,,2014-01-13 10:30:00
2014-01-13,2:00pm,USD,Federal Budget Balance,Medium,53.2B,44.3B,-135.2B,2014-01-13 14:00:00
2014-01-13,4:00pm,NZD,NZIER Business Confidence,High,52,,38,2014-01-13 16:00:00
2014-01-13,6:50pm,JPY,Current Account,Medium,-0.05T,-0.02T,-0.06T,2014-01-13 18:50:00
2014-01-13,6:50pm,JPY,Bank Lending y/y,Non-economic,2.3%,,2.2%,2014-01-13 18:50:00
2014-01-14,12:00am,JPY,Economy Watchers Sentiment,Non-economic,55.7,54.2,53.5,2014-01-14 00:00:00
2014-01-14,2:00am,EUR,German WPI m/m,Non-economic,0.4%,0.4%,-0.2%,2014-01-14 02:00:00
2014-01-14,2:45am,EUR,French Final CPI m/m,Non-economic,0.3%,0.4%,0.0%,2014-01-14 02:45:00
2014-01-14,4:30am,GBP,CPI y/y,High,2.0%,2.1%,2.1%,2014-01-14 04:30:00
2014-01-14,4:30am,GBP,PPI Input m/m,Medium,0.1%,-0.2%,-0.7%,2014-01-14 04:30:00
2014-01-14,4:30am,GBP,RPI y/y,Medium,2.7%,2.7%,2.6%,2014-01-14 04:30:00
2014-01-14,4:30am,GBP,Core CPI y/y,Non-economic,1.7%,1.8%,1.8%,2014-01-14 04:30:00
2014-01-14,4:30am,GBP,ONS HPI y/y,Non-economic,5.4%,5.9%,5.5%,2014-01-14 04:30:00
2014-01-14,4:30am,GBP,PPI Output m/m,Non-economic,0.0%,0.2%,-0.2%,2014-01-14 04:30:00
2014-01-14,5:00am,EUR,Industrial Production m/m,Medium,1.8%,1.6%,-0.8%,2014-01-14 05:00:00
2014-01-14,7:30am,USD,NFIB Small Business Index,Non-economic,93.9,93.2,92.5,2014-01-14 07:30:00
2014-01-14,8:30am,USD,Core Retail Sales m/m,High,0.7%,0.4%,0.1%,2014-01-14 08:30:00
2014-01-14,8:30am,USD,Retail Sales m/m,High,0.2%,0.2%,0.4%,2014-01-14 08:30:00
2014-01-14,8:30am,USD,Import Prices m/m,Medium,0.0%,0.3%,-0.9%,2014-01-14 08:30:00
2014-01-14,10:00am,USD,Business Inventories m/m,Medium,0.4%,0.4%,0.8%,2014-01-14 10:00:00
2014-01-14,12:45pm,USD,FOMC Member Plosser Speaks,Medium,,,,2014-01-14 12:45:00
2014-01-14,1:20pm,USD,FOMC Member Fisher Speaks,Medium,,,,2014-01-14 13:20:00
2014-01-14,4:48pm,NZD,FPI m/m,Non-economic,-0.1%,,-0.2%,2014-01-14 16:48:00
2014-01-14,6:50pm,JPY,M2 Money Stock y/y,Non-economic,4.2%,4.5%,4.4%,2014-01-14 18:50:00
2014-01-14,7:30pm,AUD,New Motor Vehicle Sales m/m,Medium,1.7%,,2.1%,2014-01-14 19:30:00
2014-01-14,9:11pm,CNY,New Loans,Medium,483B,589B,625B,2014-01-14 21:11:00
2014-01-14,9:11pm,CNY,M2 Money Supply y/y,Non-economic,13.6%,13.9%,14.2%,2014-01-14 21:11:00
2014-01-14,10:45pm,JPY,30-y Bond Auction,Non-economic,1.67|3.3,,1.70|4.2,2014-01-14 22:45:00
2014-01-15,12:59am,JPY,Prelim Machine Tool Orders y/y,Non-economic,28.0%,,15.4%,2014-01-15 00:59:00
2014-01-15,3:15am,CHF,Retail Sales y/y,Medium,4.2%,2.3%,1.6%,2014-01-15 03:15:00
2014-01-15,5:00am,EUR,Trade Balance,Non-economic,16.0B,16.7B,14.3B,2014-01-15 05:00:00
2014-01-15,5:00am,GBP,CB Leading Index m/m,Non-economic,0.5%,,0.4%,2014-01-15 05:00:00
2014-01-15,8:30am,USD,PPI m/m,High,0.4%,0.5%,-0.1%,2014-01-15 08:30:00
2014-01-15,8:30am,USD,Core PPI m/m,Medium,0.3%,0.1%,0.1%,2014-01-15 08:30:00
2014-01-15,8:30am,USD,Empire State Manufacturing Index,Medium,12.5,3.2,1.0,2014-01-15 08:30:00
2014-01-15,9:15am,GBP,BOE Gov Carney Speaks,High,,,,2014-01-15 09:15:00
2014-01-15,10:30am,USD,Crude Oil Inventories,Medium,-7.7M,-0.7M,-2.7M,2014-01-15 10:30:00
2014-01-15,2:00pm,USD,Beige Book,Medium,,,,2014-01-15 14:00:00
2014-01-15,6:50pm,JPY,Core Machinery Orders m/m,Medium,9.3%,1.2%,0.6%,2014-01-15 18:50:00
2014-01-15,6:50pm,JPY,Tertiary Industry Activity m/m,Medium,0.6%,0.8%,-0.9%,2014-01-15 18:50:00
2014-01-15,6:50pm,JPY,PPI y/y,Non-economic,2.5%,2.7%,2.6%,2014-01-15 18:50:00
2014-01-15,7:01pm,GBP,RICS House Price Balance,Non-economic,56%,59%,58%,2014-01-15 19:01:00
2014-01-15,7:30pm,AUD,Employment Change,High,-22.6K,10.3K,15.4K,2014-01-15 19:30:00
2014-01-15,7:30pm,AUD,Unemployment Rate,High,5.8%,5.8%,5.8%,2014-01-15 19:30:00
2014-01-15,9:18pm,CNY,Foreign Direct Investment ytd/y,Non-economic,5.3%,,5.5%,2014-01-15 21:18:00
2014-01-16,2:00am,EUR,German Final CPI m/m,Non-economic,0.4%,0.4%,0.4%,2014-01-16 02:00:00
2014-01-16,4:00am,EUR,ECB Monthly Bulletin,Medium,,,,2014-01-16 04:00:00
2014-01-16,4:00am,EUR,Italian Trade Balance,Non-economic,3.09B,3.88B,4.06B,2014-01-16 04:00:00
2014-01-16,5:00am,EUR,German Buba President Weidmann Speaks,Medium,,,,2014-01-16 05:00:00
2014-01-16,5:00am,EUR,Final CPI y/y,Medium,0.8%,0.8%,0.8%,2014-01-16 05:00:00
2014-01-16,5:00am,EUR,Final Core CPI y/y,Non-economic,0.7%,0.9%,0.7%,2014-01-16 05:00:00
2014-01-16,5:35am,GBP,30-y Bond Auction,Non-economic,3.59|1.9,,3.61|1.7,2014-01-16 05:35:00
2014-01-16,8:30am,CAD,Foreign Securities Purchases,Medium,8.66B,7.21B,4.44B,2014-01-16 08:30:00
2014-01-16,8:30am,USD,Core CPI m/m,High,0.1%,0.1%,0.2%,2014-01-16 08:30:00
2014-01-16,8:30am,USD,CPI y/y,High,1.5%,1.5%,1.2%,2014-01-16 08:30:00
2014-01-16,8:30am,USD,Unemployment Claims,High,326K,327K,328K,2014-01-16 08:30:00
2014-01-16,8:30am,USD,CPI m/m,Medium,0.3%,0.3%,0.0%,2014-01-16 08:30:00
2014-01-16,8:30am,USD,Treasury Sec Lew Speaks,Medium,,,,2014-01-16 08:30:00
2014-01-16,9:00am,USD,TIC Long-Term Purchases,Medium,-29.3B,42.3B,28.7B,2014-01-16 09:00:00
2014-01-16,10:00am,USD,Philly Fed Manufacturing Index,High,9.4,8.8,7.0,2014-01-16 10:00:00
2014-01-16,10:00am,USD,NAHB Housing Market Index,Medium,56,58,57,2014-01-16 10:00:00
2014-01-16,10:30am,USD,Natural Gas Storage,Non-economic,-287B,-296B,-157B,2014-01-16 10:30:00
2014-01-16,11:10am,USD,Fed Chairman Bernanke Speaks,High,,,,2014-01-16 11:10:00
2014-01-16,12:00pm,CHF,SNB Chairman Jordan Speaks,High,,,,2014-01-16 12:00:00
2014-01-17,12:00am,JPY,Consumer Confidence,Non-economic,41.3,43.4,42.5,2014-01-17 00:00:00
2014-01-17,2:45am,EUR,French Gov Budget Balance,Non-economic,-87.0B,,-86.0B,2014-01-17 02:45:00
2014-01-17,3:15am,CHF,PPI m/m,Medium,0.0%,0.2%,-0.1%,2014-01-17 03:15:00
2014-01-17,4:30am,GBP,Retail Sales m/m,High,2.6%,0.5%,0.1%,2014-01-17 04:30:00
2014-01-17,7:15am,GBP,MPC Member Broadbent Speaks,Medium,,,,2014-01-17 07:15:00
2014-01-17,8:30am,USD,Building Permits,High,0.99M,1.01M,1.02M,2014-01-17 08:30:00
2014-01-17,8:30am,USD,Housing Starts,Medium,1.00M,0.99M,1.11M,2014-01-17 08:30:00
2014-01-17,9:15am,USD,Capacity Utilization Rate,Medium,79.2%,79.2%,79.1%,2014-01-17 09:15:00
2014-01-17,9:15am,USD,Industrial Production m/m,Medium,0.3%,0.4%,1.0%,2014-01-17 09:15:00
2014-01-17,9:55am,USD,Prelim UoM Consumer Sentiment,High,80.4,83.4,82.5,2014-01-17 09:55:00
2014-01-17,9:55am,USD,Prelim UoM Inflation Expectations,Non-economic,3.0%,,3.0%,2014-01-17 09:55:00
2014-01-17,10:00am,USD,JOLTS Job Openings,High,4.00M,3.97M,3.93M,2014-01-17 10:00:00
2014-01-19,6:20pm,GBP,Rightmove HPI m/m,Non-economic,1.0%,,-1.9%,2014-01-19 18:20:00
2014-01-19,6:30pm,AUD,MI Inflation Gauge m/m,Non-economic,0.7%,,0.2%,2014-01-19 18:30:00
2014-01-19,9:00pm,CNY,GDP q/y,High,7.7%,7.6%,7.8%,2014-01-19 21:00:00
2014-01-19,9:00pm,CNY,Fixed Asset Investment ytd/y,Medium,19.6%,19.9%,19.9%,2014-01-19 21:00:00
2014-01-19,9:00pm,CNY,Industrial Production y/y,Medium,9.7%,9.8%,10.0%,2014-01-19 21:00:00
2014-01-19,9:00pm,CNY,NBS Press Conference,Medium,,,,2014-01-19 21:00:00
2014-01-19,9:00pm,CNY,Retail Sales y/y,Non-economic,13.6%,13.6%,13.7%,2014-01-19 21:00:00
2014-01-19,10:03pm,NZD,REINZ HPI m/m,Non-economic,-1.0%,,1.2%,2014-01-19 22:03:00
2014-01-19,11:30pm,JPY,Revised Industrial Production m/m,Non-economic,-0.1%,0.1%,0.1%,2014-01-19 23:30:00
2014-01-20,2:00am,EUR,German PPI m/m,Medium,0.1%,0.2%,-0.1%,2014-01-20 02:00:00
2014-01-20,All Day,USD,Bank Holiday,Low,,,,2014-01-20 00:00:00
2014-01-20,4:45pm,NZD,CPI q/q,High,0.1%,0.0%,0.9%,2014-01-20 16:45:00
2014-01-21,5:00am,EUR,German ZEW Economic Sentiment,High,61.7,63.4,62.0,2014-01-21 05:00:00
2014-01-21,5:00am,EUR,ZEW Economic Sentiment,Medium,73.3,70.2,68.3,2014-01-21 05:00:00
2014-01-21,6:00am,GBP,CBI Industrial Order Expectations,Medium,-2,10,12,2014-01-21 06:00:00
2014-01-21,8:30am,CAD,Manufacturing Sales m/m,High,1.0%,0.3%,0.7%,2014-01-21 08:30:00
2014-01-21,8:30am,CAD,Wholesale Sales m/m,Medium,0.0%,0.3%,1.2%,2014-01-21 08:30:00
2014-01-21,8:30am,NZD,GDT Price Index,Non-economic,1.4%,,-0.8%,2014-01-21 08:30:00
2014-01-21,6:30pm,AUD,Westpac Consumer Sentiment,Medium,-1.7%,,-4.8%,2014-01-21 18:30:00
2014-01-21,7:30pm,AUD,CPI m/m,High,0.8%,0.5%,1.2%,2014-01-21 19:30:00
2014-01-21,7:30pm,AUD,Trimmed Mean CPI m/m,Medium,0.9%,0.6%,0.7%,2014-01-21 19:30:00
2014-01-21,10:20pm,JPY,Monetary Policy Statement,High,,,,2014-01-21 22:20:00
2014-01-21,11:33pm,JPY,All Industries Activity m/m,Non-economic,0.3%,0.4%,-0.4%,2014-01-21 23:33:00
2014-01-22,2:22am,JPY,BOJ Press Conference,High,,,,2014-01-22 02:22:00
2014-01-22,Day 1,All,WEF Annual Meetings,Medium,,,,2014-01-22 00:00:00
2014-01-22,4:30am,GBP,Claimant Count Change,High,-24.0K,-33.8K,-34.3K,2014-01-22 04:30:00
2014-01-22,4:30am,GBP,MPC Asset Purchase Facility Votes,High,0-0-9,0-0-9,0-0-9,2014-01-22 04:30:00
2014-01-22,4:30am,GBP,MPC Official Bank Rate Votes,High,0-0-9,0-0-9,0-0-9,2014-01-22 04:30:00
2014-01-22,4:30am,GBP,Unemployment Rate,High,7.1%,7.3%,7.4%,2014-01-22 04:30:00
2014-01-22,4:30am,GBP,Average Earnings Index 3m/y,Medium,0.9%,1.1%,0.9%,2014-01-22 04:30:00
2014-01-22,4:30am,GBP,Public Sector Net Borrowing,Medium,10.4B,12.1B,15.1B,2014-01-22 04:30:00
2014-01-22,5:00am,CHF,UBS Economic Expectations,Medium,36.4,,39.4,2014-01-22 05:00:00
2014-01-22,10:00am,CAD,BOC Monetary Policy Report,High,,,,2014-01-22 10:00:00
2014-01-22,10:00am,CAD,BOC Rate Statement,High,,,,2014-01-22 10:00:00
2014-01-22,10:00am,CAD,Overnight Rate,Medium,1.00%,1.00%,1.00%,2014-01-22 10:00:00
2014-01-22,11:15am,CAD,BOC Press Conference,High,,,,2014-01-22 11:15:00
2014-01-22,1:00pm,GBP,MPC Member McCafferty Speaks,Medium,,,,2014-01-22 13:00:00
