Date,Time,Currency,Event,Impact,Actual,Forecast,Previous,Combined DateTime
2011-01-04,1:33pm,AUD,Commodity Prices y/y,Medium,47.7%,,45.7%,2011-01-04 13:33:00
2011-01-04,4:00pm,EUR,Spanish Unemployment Change,Medium,-10.2K,,24.3K,2011-01-04 16:00:00
2011-01-04,4:55pm,EUR,German Unemployment Change,Medium,3K,-12K,-8K,2011-01-04 16:55:00
2011-01-04,5:30pm,GBP,Final Manufacturing PMI,High,58.3,57.3,57.5,2011-01-04 17:30:00
2011-01-04,5:30pm,GBP,Net Lending to Individuals m/m,Medium,0.7B,0.9B,1.5B,2011-01-04 17:30:00
2011-01-04,5:30pm,GBP,M4 Money Supply m/m,Non-economic,-0.8%,0.4%,0.7%,2011-01-04 17:30:00
2011-01-04,5:30pm,GBP,Mortgage Approvals,Non-economic,48K,47K,47K,2011-01-04 17:30:00
2011-01-04,6:00pm,EUR,CPI Flash Estimate y/y,Medium,2.2%,2.0%,1.9%,2011-01-04 18:00:00
2011-01-04,6:00pm,EUR,Italian Prelim CPI m/m,Non-economic,0.4%,0.2%,0.0%,2011-01-04 18:00:00
2011-01-04,9:30pm,NZD,GDT Price Index,Non-economic,5.8%,,2.3%,2011-01-04 21:30:00
2011-01-04,11:00pm,USD,Factory Orders m/m,Medium,0.7%,-0.1%,-0.7%,2011-01-04 23:00:00
2011-01-05,All Day,USD,Total Vehicle Sales,Non-economic,12.6M,12.3M,12.3M,2011-01-05 00:00:00
2011-01-05,3:00am,USD,FOMC Meeting Minutes,High,,,,2011-01-05 03:00:00
2011-01-05,7:50am,JPY,Monetary Base y/y,Non-economic,7.0%,7.9%,7.6%,2011-01-05 07:50:00
2011-01-05,8:58am,AUD,HIA New Home Sales m/m,Medium,-0.2%,,2.4%,2011-01-05 08:58:00
2011-01-05,4:15pm,EUR,Spanish Services PMI,Non-economic,46.2,,48.3,2011-01-05 16:15:00
2011-01-05,4:45pm,EUR,Italian Services PMI,Non-economic,50.2,53.6,54.4,2011-01-05 16:45:00
2011-01-05,4:50pm,EUR,French Final Services PMI,Non-economic,54.9,54.1,54.1,2011-01-05 16:50:00
2011-01-05,4:55pm,EUR,German Final Services PMI,Non-economic,59.2,58.3,58.3,2011-01-05 16:55:00
2011-01-05,5:00pm,EUR,Final Services PMI,Non-economic,54.2,53.7,53.7,2011-01-05 17:00:00
2011-01-05,5:30pm,GBP,Construction PMI,Medium,49.1,51.1,51.8,2011-01-05 17:30:00
2011-01-05,6:00pm,EUR,Industrial New Orders m/m,Medium,1.4%,1.3%,-4.2%,2011-01-05 18:00:00
2011-01-05,6:00pm,EUR,PPI m/m,Non-economic,0.3%,0.3%,0.4%,2011-01-05 18:00:00
2011-01-05,6:05pm,EUR,German 10-y Bond Auction,Medium,2.87|1.6,,2.59|1.2,2011-01-05 18:05:00
2011-01-05,8:30pm,USD,Challenger Job Cuts y/y,Non-economic,-29.0%,,-3.3%,2011-01-05 20:30:00
2011-01-05,9:15pm,USD,ADP Non-Farm Employment Change,High,297K,101K,92K,2011-01-05 21:15:00
2011-01-05,9:30pm,CAD,RMPI m/m,Medium,3.5%,2.1%,2.1%,2011-01-05 21:30:00
2011-01-05,9:30pm,CAD,IPPI m/m,Non-economic,0.5%,0.4%,0.5%,2011-01-05 21:30:00
2011-01-05,11:00pm,USD,ISM Services PMI,High,57.1,55.6,55.0,2011-01-05 23:00:00
2011-01-05,11:30pm,USD,Crude Oil Inventories,Medium,-4.2M,-1.4M,-1.3M,2011-01-05 23:30:00
2011-01-06,6:26am,AUD,AIG Services Index,Medium,46.4,,46.2,2011-01-06 06:26:00
2011-01-06,8:30am,AUD,Building Approvals m/m,High,-4.2%,-3.6%,8.3%,2011-01-06 08:30:00
2011-01-06,11:45am,JPY,10-y Bond Auction,Non-economic,1.21|3.0,,1.19|2.4,2011-01-06 11:45:00
2011-01-06,All Day,EUR,Italian Bank Holiday,Low,,,,2011-01-06 00:00:00
2011-01-06,4:15pm,CHF,CPI m/m,Medium,0.0%,-0.1%,0.2%,2011-01-06 16:15:00
2011-01-06,5:27pm,CHF,Foreign Currency Reserves,High,203B,,212B,2011-01-06 17:27:00
2011-01-06,5:30pm,GBP,Final Services PMI,High,49.7,52.9,53.0,2011-01-06 17:30:00
2011-01-06,5:30pm,GBP,BOE Credit Conditions Survey,Medium,,,,2011-01-06 17:30:00
2011-01-06,6:00pm,EUR,French 10-y Bond Auction,Medium,3.36|2.0,,2.87|1.9,2011-01-06 18:00:00
2011-01-06,6:00pm,EUR,Retail Sales m/m,Medium,-0.8%,0.3%,0.0%,2011-01-06 18:00:00
2011-01-06,6:38pm,GBP,10-y Bond Auction,Medium,3.69|2.0,,3.45|1.8,2011-01-06 18:38:00
2011-01-06,7:00pm,EUR,German Factory Orders m/m,Medium,5.2%,1.0%,1.6%,2011-01-06 19:00:00
2011-01-06,9:30pm,USD,Unemployment Claims,High,409K,400K,391K,2011-01-06 21:30:00
2011-01-06,11:00pm,CAD,Ivey PMI,High,50.0,53.3,57.5,2011-01-06 23:00:00
2011-01-06,11:30pm,USD,Natural Gas Storage,Non-economic,-135B,-135B,-136B,2011-01-06 23:30:00
2011-01-07,2:45pm,CHF,Unemployment Rate,Non-economic,3.6%,3.6%,3.6%,2011-01-07 14:45:00
2011-01-07,3:00pm,EUR,German Retail Sales m/m,Medium,-2.4%,0.6%,0.1%,2011-01-07 15:00:00
2011-01-07,3:00pm,EUR,German Trade Balance,Non-economic,11.8B,14.5B,14.2B,2011-01-07 15:00:00
2011-01-07,3:45pm,EUR,French Trade Balance,Non-economic,-3.9B,-4.0B,-3.7B,2011-01-07 15:45:00
2011-01-07,5:00pm,EUR,ECB President Trichet Speaks,Medium,,,,2011-01-07 17:00:00
2011-01-07,5:00pm,EUR,Italian Monthly Unemployment Rate,Non-economic,8.7%,8.6%,8.7%,2011-01-07 17:00:00
2011-01-07,6:00pm,EUR,Unemployment Rate,Medium,10.1%,10.1%,10.1%,2011-01-07 18:00:00
2011-01-07,6:00pm,EUR,Final GDP q/q,Non-economic,0.3%,0.4%,0.4%,2011-01-07 18:00:00
2011-01-07,7:00pm,EUR,German Industrial Production m/m,Medium,-0.7%,-0.1%,3.0%,2011-01-07 19:00:00
2011-01-07,8:00pm,CAD,Employment Change,High,22.0K,19.1K,15.2K,2011-01-07 20:00:00
2011-01-07,8:00pm,CAD,Unemployment Rate,High,7.6%,7.7%,7.6%,2011-01-07 20:00:00
2011-01-07,9:30pm,USD,Non-Farm Employment Change,High,103K,159K,71K,2011-01-07 21:30:00
2011-01-07,9:30pm,USD,Unemployment Rate,High,9.4%,9.7%,9.8%,2011-01-07 21:30:00
2011-01-07,9:30pm,USD,Average Hourly Earnings m/m,Medium,0.1%,0.2%,0.0%,2011-01-07 21:30:00
2011-01-07,10:30pm,USD,Fed Chairman Bernanke Testifies,High,,,,2011-01-07 22:30:00
2011-01-08,12:35am,USD,President Obama Speaks,Non-economic,,,,2011-01-08 00:35:00
2011-01-08,2:30am,USD,FOMC Member Duke Speaks,Non-economic,,,,2011-01-08 02:30:00
2011-01-08,4:00am,USD,Consumer Credit m/m,Non-economic,1.3B,0.1B,7.0B,2011-01-08 04:00:00
2011-01-08,5:30am,USD,FOMC Member Evans Speaks,Medium,,,,2011-01-08 05:30:00
2011-01-09,5:30am,USD,FOMC Member Yellen Speaks,Medium,,,,2011-01-09 05:30:00
2011-01-10,5:45am,NZD,Trade Balance,Medium,-186M,-133M,-224M,2011-01-10 05:45:00
2011-01-10,6:30am,AUD,AIG Construction Index,Non-economic,43.8,,42.2,2011-01-10 06:30:00
2011-01-10,All Day,JPY,Bank Holiday,Low,,,,2011-01-10 00:00:00
2011-01-10,8:30am,AUD,Retail Sales m/m,High,0.3%,0.3%,-0.8%,2011-01-10 08:30:00
2011-01-10,11:01am,CNY,USD-Denominated Trade Balance,High,13.1B,20.9B,22.9B,2011-01-10 11:01:00
2011-01-10,3:45pm,EUR,French Industrial Production m/m,Medium,2.3%,1.1%,-0.8%,2011-01-10 15:45:00
2011-01-10,4:00pm,GBP,Halifax HPI m/m,High,-1.3%,-0.3%,-0.2%,2011-01-10 16:00:00
2011-01-10,4:15pm,CHF,Retail Sales y/y,High,2.5%,2.2%,3.5%,2011-01-10 16:15:00
2011-01-10,5:30pm,EUR,Sentix Investor Confidence,Non-economic,10.6,11.9,9.7,2011-01-10 17:30:00
2011-01-10,8:00pm,EUR,ECB President Trichet Speaks,High,,,,2011-01-10 20:00:00
2011-01-10,9:30pm,CAD,Building Permits m/m,High,-11.2%,0.8%,-6.2%,2011-01-10 21:30:00
2011-01-10,11:30pm,CAD,BOC Business Outlook Survey,High,,,,2011-01-10 23:30:00
2011-01-11,2:05am,CAD,Gov Council Member Cote Speaks,Non-economic,,,,2011-01-11 02:05:00
2011-01-11,5:00am,NZD,NZIER Business Confidence,High,8,,6,2011-01-11 05:00:00
2011-01-11,5:45am,NZD,Building Consents m/m,Medium,8.8%,,-1.8%,2011-01-11 05:45:00
2011-01-11,8:00am,GBP,BRC Retail Sales Monitor y/y,Medium,-0.3%,,0.7%,2011-01-11 08:00:00
2011-01-11,8:30am,AUD,ANZ Job Advertisements m/m,High,2.0%,,3.0%,2011-01-11 08:30:00
2011-01-11,8:30am,AUD,Goods Trade Balance,High,1.93B,2.03B,2.56B,2011-01-11 08:30:00
2011-01-11,10:02am,CNY,New Loans,Medium,481B,365B,564B,2011-01-11 10:02:00
2011-01-11,10:02am,CNY,M2 Money Supply y/y,Non-economic,19.7%,19.2%,19.5%,2011-01-11 10:02:00
2011-01-11,1:00pm,JPY,Leading Indicators,Non-economic,101.0%,100.9%,97.2%,2011-01-11 13:00:00
2011-01-11,8:30pm,USD,NFIB Small Business Index,Non-economic,92.6,94.6,93.2,2011-01-11 20:30:00
2011-01-11,9:15pm,CAD,Housing Starts,High,172K,179K,198K,2011-01-11 21:15:00
2011-01-11,9:30pm,USD,FOMC Member Plosser Speaks,Medium,,,,2011-01-11 21:30:00
2011-01-11,11:00pm,USD,Final Wholesale Inventories m/m,Non-economic,-0.2%,1.1%,1.7%,2011-01-11 23:00:00
2011-01-11,11:00pm,USD,JOLTS Job Openings,Non-economic,3.25M,,3.33M,2011-01-11 23:00:00
2011-01-12,3:00am,USD,FOMC Member Kocherlakota Speaks,Medium,,,,2011-01-12 03:00:00
2011-01-12,7:50am,JPY,Bank Lending y/y,Non-economic,-1.9%,,-2.0%,2011-01-12 07:50:00
2011-01-12,7:50am,JPY,Current Account,Non-economic,1.15T,0.99T,1.46T,2011-01-12 07:50:00
2011-01-12,7:50am,JPY,M2 Money Stock y/y,Non-economic,2.3%,2.6%,2.6%,2011-01-12 07:50:00
2011-01-12,8:01am,GBP,BRC Shop Price Index y/y,Non-economic,2.1%,,2.0%,2011-01-12 08:01:00
2011-01-12,8:22am,USD,RCM/TIPP Economic Optimism,Non-economic,51.9,47.1,45.8,2011-01-12 08:22:00
2011-01-12,8:30am,AUD,Home Loans m/m,High,2.5%,-1.2%,2.2%,2011-01-12 08:30:00
2011-01-12,1:00pm,JPY,Economy Watchers Sentiment,Non-economic,45.1,44.9,43.6,2011-01-12 13:00:00
2011-01-12,3:45pm,EUR,French Gov Budget Balance,Non-economic,-140.7B,,-133.1B,2011-01-12 15:45:00
2011-01-12,5:00pm,EUR,Italian Industrial Production m/m,Non-economic,1.1%,0.7%,-0.1%,2011-01-12 17:00:00
2011-01-12,5:30pm,GBP,Goods Trade Balance,Medium,-8.7B,-8.2B,-8.6B,2011-01-12 17:30:00
2011-01-12,6:00pm,EUR,Industrial Production m/m,Medium,1.2%,0.5%,0.7%,2011-01-12 18:00:00
2011-01-12,9:30pm,CAD,NHPI m/m,Medium,0.3%,0.1%,0.1%,2011-01-12 21:30:00
2011-01-12,9:30pm,USD,Import Prices m/m,Medium,1.1%,1.3%,1.5%,2011-01-12 21:30:00
2011-01-12,9:30pm,USD,Treasury Sec Geithner Speaks,Medium,,,,2011-01-12 21:30:00
2011-01-12,11:30pm,USD,Crude Oil Inventories,Medium,-2.2M,0.4M,-4.2M,2011-01-12 23:30:00
2011-01-13,2:00am,CHF,Gov Board Member Jordan Speaks,High,,,,2011-01-13 02:00:00
2011-01-13,2:00am,USD,10-y Bond Auction,Medium,3.39|3.3,,3.34|2.9,2011-01-13 02:00:00
2011-01-13,2:00am,USD,FOMC Member Fisher Speaks,Medium,,,,2011-01-13 02:00:00
2011-01-13,3:00am,USD,Beige Book,Medium,,,,2011-01-13 03:00:00
2011-01-13,3:00am,USD,Federal Budget Balance,Medium,-80.0B,-81.1B,-150.4B,2011-01-13 03:00:00
2011-01-13,7:50am,JPY,Core Machinery Orders m/m,Medium,-3.0%,2.1%,-1.4%,2011-01-13 07:50:00
2011-01-13,8:30am,AUD,Employment Change,High,2.3K,25.2K,55.2K,2011-01-13 08:30:00
2011-01-13,8:30am,AUD,Unemployment Rate,High,5.0%,5.1%,5.2%,2011-01-13 08:30:00
2011-01-13,10:00am,NZD,ANZ Commodity Prices m/m,Non-economic,2.0%,,4.5%,2011-01-13 10:00:00
2011-01-13,11:45am,JPY,30-y Bond Auction,Non-economic,2.16|5.8,,2.19|3.0,2011-01-13 11:45:00
2011-01-13,2:00pm,JPY,Prelim Machine Tool Orders y/y,Non-economic,63.5%,,104.2%,2011-01-13 14:00:00
2011-01-13,2:30pm,EUR,French Final CPI m/m,Non-economic,0.5%,0.4%,0.1%,2011-01-13 14:30:00
2011-01-13,3:00pm,EUR,German WPI m/m,Non-economic,1.8%,0.6%,0.7%,2011-01-13 15:00:00
2011-01-13,5:30pm,GBP,Manufacturing Production m/m,High,0.6%,0.5%,0.6%,2011-01-13 17:30:00
2011-01-13,5:30pm,GBP,Industrial Production m/m,Non-economic,0.4%,0.5%,-0.1%,2011-01-13 17:30:00
2011-01-13,8:00pm,GBP,Asset Purchase Facility,High,200B,200B,200B,2011-01-13 20:00:00
2011-01-13,8:00pm,GBP,Official Bank Rate,High,0.50%,0.50%,0.50%,2011-01-13 20:00:00
2011-01-13,8:45pm,EUR,Main Refinancing Rate,High,1.00%,1.00%,1.00%,2011-01-13 20:45:00
2011-01-13,9:30pm,CAD,Trade Balance,High,-0.1B,-2.0B,-1.5B,2011-01-13 21:30:00
2011-01-13,9:30pm,EUR,ECB Press Conference,High,,,,2011-01-13 21:30:00
2011-01-13,9:30pm,USD,PPI m/m,High,1.1%,0.8%,0.8%,2011-01-13 21:30:00
2011-01-13,9:30pm,USD,Trade Balance,High,-38.3B,-40.8B,-38.4B,2011-01-13 21:30:00
2011-01-13,9:30pm,USD,Unemployment Claims,High,445K,405K,410K,2011-01-13 21:30:00
2011-01-13,9:30pm,USD,Core PPI m/m,Medium,0.2%,0.2%,0.3%,2011-01-13 21:30:00
2011-01-13,11:00pm,GBP,NIESR GDP Estimate,Medium,0.5%,,0.6%,2011-01-13 23:00:00
2011-01-13,11:30pm,USD,Natural Gas Storage,Non-economic,-138B,-146B,-135B,2011-01-13 23:30:00
2011-01-14,2:00am,USD,Fed Chairman Bernanke Speaks,High,,,,2011-01-14 02:00:00
2011-01-14,2:00am,USD,30-y Bond Auction,Non-economic,4.52|2.7,,4.41|2.7,2011-01-14 02:00:00
2011-01-14,7:50am,JPY,PPI y/y,Non-economic,1.2%,1.0%,0.9%,2011-01-14 07:50:00
2011-01-14,10:00am,CNY,CB Leading Index m/m,Non-economic,0.5%,,0.8%,2011-01-14 10:00:00
2011-01-14,3:00pm,EUR,German Final CPI m/m,Non-economic,1.0%,1.0%,1.0%,2011-01-14 15:00:00
2011-01-14,4:15pm,CHF,PPI m/m,Medium,0.3%,0.2%,-0.2%,2011-01-14 16:15:00
2011-01-14,5:00pm,EUR,Italian Trade Balance,Non-economic,-3.38B,-1.96B,-2.01B,2011-01-14 17:00:00
2011-01-14,5:30pm,GBP,PPI Input m/m,High,3.4%,1.6%,0.9%,2011-01-14 17:30:00
2011-01-14,5:30pm,GBP,PPI Output m/m,Non-economic,0.5%,0.4%,0.4%,2011-01-14 17:30:00
2011-01-14,6:00pm,EUR,Final Core CPI y/y,Medium,1.1%,1.1%,1.1%,2011-01-14 18:00:00
2011-01-14,6:00pm,EUR,Final CPI y/y,Medium,2.2%,2.2%,2.2%,2011-01-14 18:00:00
2011-01-14,6:00pm,EUR,Trade Balance,Non-economic,-1.9B,1.9B,3.5B,2011-01-14 18:00:00
2011-01-14,9:30pm,CAD,New Motor Vehicle Sales m/m,Non-economic,0.3%,0.9%,-0.3%,2011-01-14 21:30:00
2011-01-14,9:30pm,USD,Core CPI m/m,High,0.1%,0.1%,0.1%,2011-01-14 21:30:00
2011-01-14,9:30pm,USD,Core Retail Sales m/m,High,0.5%,0.7%,1.0%,2011-01-14 21:30:00
2011-01-14,9:30pm,USD,CPI y/y,High,1.5%,1.4%,1.1%,2011-01-14 21:30:00
2011-01-14,9:30pm,USD,Retail Sales m/m,High,0.6%,0.8%,0.8%,2011-01-14 21:30:00
2011-01-14,9:30pm,USD,CPI m/m,Medium,0.5%,0.4%,0.1%,2011-01-14 21:30:00
2011-01-14,10:15pm,USD,Capacity Utilization Rate,Medium,76.0%,75.6%,75.4%,2011-01-14 22:15:00
2011-01-14,10:15pm,USD,Industrial Production m/m,Medium,0.8%,0.5%,0.3%,2011-01-14 22:15:00
2011-01-14,10:55pm,USD,Prelim UoM Consumer Sentiment,High,72.7,75.5,74.5,2011-01-14 22:55:00
2011-01-14,10:55pm,USD,Prelim UoM Inflation Expectations,Non-economic,3.3%,,3.0%,2011-01-14 22:55:00
2011-01-14,11:00pm,USD,Business Inventories m/m,Medium,0.2%,0.7%,0.8%,2011-01-14 23:00:00
2011-01-17,5:45am,NZD,FPI m/m,Non-economic,-0.8%,,-0.6%,2011-01-17 05:45:00
2011-01-17,7:30am,AUD,MI Inflation Gauge m/m,Non-economic,0.2%,,0.4%,2011-01-17 07:30:00
2011-01-17,8:01am,GBP,Rightmove HPI m/m,Medium,0.3%,,-3.0%,2011-01-17 08:01:00
2011-01-17,8:30am,AUD,New Motor Vehicle Sales m/m,Medium,0.8%,,0.5%,2011-01-17 08:30:00
2011-01-17,1:00pm,JPY,Consumer Confidence,Non-economic,40.1,41.7,40.4,2011-01-17 13:00:00
2011-01-17,All Day,EUR,Eurogroup Meetings,Medium,,,,2011-01-17 00:00:00
2011-01-17,7:00pm,EUR,German Buba Monthly Report,Non-economic,,,,2011-01-17 19:00:00
2011-01-17,8:15pm,USD,FOMC Member Plosser Speaks,Medium,,,,2011-01-17 20:15:00
2011-01-17,All Day,USD,Bank Holiday,Low,,,,2011-01-17 00:00:00
2011-01-17,9:30pm,CAD,Foreign Securities Purchases,Medium,8.01B,10.42B,9.71B,2011-01-17 21:30:00
2011-01-18,5:00am,NZD,REINZ HPI m/m,Medium,-0.6%,,1.9%,2011-01-18 05:00:00
2011-01-18,8:01am,GBP,Nationwide Consumer Confidence,Medium,53,47,45,2011-01-18 08:01:00
2011-01-18,8:01am,GBP,RICS House Price Balance,Medium,-39%,-43%,-44%,2011-01-18 08:01:00
2011-01-18,10:00am,CNY,Foreign Direct Investment ytd/y,Non-economic,17.4%,,17.7%,2011-01-18 10:00:00
2011-01-18,12:30pm,JPY,Revised Industrial Production m/m,Non-economic,1.0%,1.0%,1.0%,2011-01-18 12:30:00
2011-01-18,All Day,EUR,ECOFIN Meetings,Medium,,,,2011-01-18 00:00:00
2011-01-18,5:30pm,GBP,CPI y/y,High,3.7%,3.3%,3.3%,2011-01-18 17:30:00
2011-01-18,5:30pm,GBP,RPI y/y,Medium,4.8%,4.8%,4.7%,2011-01-18 17:30:00
2011-01-18,5:30pm,GBP,Core CPI y/y,Non-economic,2.9%,2.6%,2.7%,2011-01-18 17:30:00
2011-01-18,5:38pm,GBP,ONS HPI y/y,Non-economic,4.0%,5.2%,5.5%,2011-01-18 17:38:00
2011-01-18,6:00pm,EUR,German ZEW Economic Sentiment,High,15.4,6.5,4.3,2011-01-18 18:00:00
2011-01-18,6:00pm,EUR,ZEW Economic Sentiment,Medium,25.4,17.3,15.5,2011-01-18 18:00:00
2011-01-18,9:30pm,NZD,GDT Price Index,Non-economic,0.7%,,5.8%,2011-01-18 21:30:00
2011-01-18,9:30pm,USD,Empire State Manufacturing Index,Medium,11.9,12.6,10.6,2011-01-18 21:30:00
2011-01-18,10:00pm,CAD,BOC Rate Statement,High,,,,2011-01-18 22:00:00
2011-01-18,10:00pm,CAD,Overnight Rate,High,1.00%,1.00%,1.00%,2011-01-18 22:00:00
2011-01-18,10:00pm,USD,TIC Long-Term Purchases,High,85.1B,43.4B,28.9B,2011-01-18 22:00:00
2011-01-18,11:00pm,USD,NAHB Housing Market Index,Non-economic,16,17,16,2011-01-18 23:00:00
2011-01-19,7:30am,AUD,Westpac Consumer Sentiment,Medium,-5.7%,,0.2%,2011-01-19 07:30:00
2011-01-19,7:50am,JPY,Tertiary Industry Activity m/m,Medium,0.6%,0.6%,0.3%,2011-01-19 07:50:00
2011-01-19,5:00pm,EUR,Current Account,Medium,-11.2B,-10.2B,-9.6B,2011-01-19 17:00:00
2011-01-19,5:30pm,GBP,Claimant Count Change,High,-4.1K,-0.3K,-3.2K,2011-01-19 17:30:00
2011-01-19,5:30pm,GBP,Average Earnings Index 3m/y,Medium,2.1%,2.2%,2.1%,2011-01-19 17:30:00
2011-01-19,5:30pm,GBP,Unemployment Rate,Non-economic,7.9%,7.9%,7.9%,2011-01-19 17:30:00
2011-01-19,6:00pm,GBP,CB Leading Index m/m,Non-economic,0.0%,,0.4%,2011-01-19 18:00:00
2011-01-19,9:30pm,CAD,Manufacturing Sales m/m,Medium,-0.8%,0.6%,1.5%,2011-01-19 21:30:00
2011-01-19,9:30pm,USD,Building Permits,High,0.64M,0.56M,0.54M,2011-01-19 21:30:00
2011-01-19,9:30pm,USD,Housing Starts,Medium,0.53M,0.55M,0.55M,2011-01-19 21:30:00
2011-01-19,11:30pm,CAD,BOC Monetary Policy Report,High,,,,2011-01-19 23:30:00
2011-01-20,12:15am,CAD,BOC Press Conference,High,,,,2011-01-20 00:15:00
2011-01-20,1:00am,GBP,MPC Member Posen Speaks,Medium,,,,2011-01-20 01:00:00
2011-01-20,5:45am,NZD,CPI q/q,High,2.3%,2.3%,1.1%,2011-01-20 05:45:00
2011-01-20,8:00am,AUD,MI Inflation Expectations,Medium,4.6%,,2.8%,2011-01-20 08:00:00
2011-01-20,10:00am,CNY,CPI y/y,High,4.6%,4.7%,5.1%,2011-01-20 10:00:00
2011-01-20,10:00am,CNY,GDP q/y,High,9.8%,9.3%,9.6%,2011-01-20 10:00:00
2011-01-20,10:00am,CNY,Fixed Asset Investment ytd/y,Medium,24.5%,24.9%,24.9%,2011-01-20 10:00:00
2011-01-20,10:00am,CNY,Industrial Production y/y,Medium,13.5%,13.5%,13.3%,2011-01-20 10:00:00
2011-01-20,10:00am,CNY,NBS Press Conference,Medium,,,,2011-01-20 10:00:00
2011-01-20,10:00am,CNY,PPI y/y,Medium,5.9%,5.6%,6.1%,2011-01-20 10:00:00
2011-01-20,10:00am,CNY,Retail Sales y/y,Non-economic,19.1%,18.9%,18.7%,2011-01-20 10:00:00
2011-01-20,3:00pm,EUR,German PPI m/m,Medium,0.7%,0.5%,0.2%,2011-01-20 15:00:00
2011-01-20,5:00pm,EUR,ECB Monthly Bulletin,Medium,,,,2011-01-20 17:00:00
2011-01-20,6:00pm,CHF,UBS Economic Expectations,Medium,-18.4,,-12.5,2011-01-20 18:00:00
2011-01-20,7:00pm,GBP,CBI Industrial Order Expectations,Medium,-16,-1,-3,2011-01-20 19:00:00
2011-01-20,9:30pm,CAD,Leading Index m/m,Medium,0.5%,0.4%,0.5%,2011-01-20 21:30:00
2011-01-20,9:30pm,CAD,Wholesale Sales m/m,Medium,1.2%,0.3%,0.3%,2011-01-20 21:30:00
2011-01-20,9:30pm,USD,Unemployment Claims,High,404K,422K,441K,2011-01-20 21:30:00
2011-01-20,11:00pm,EUR,Consumer Confidence,Non-economic,-11,-12,-11,2011-01-20 23:00:00
2011-01-20,11:00pm,USD,Existing Home Sales,High,5.28M,4.88M,4.70M,2011-01-20 23:00:00
2011-01-20,11:00pm,USD,Philly Fed Manufacturing Index,High,19.3,20.7,24.3,2011-01-20 23:00:00
2011-01-20,11:00pm,USD,CB Leading Index m/m,Non-economic,1.0%,0.7%,1.1%,2011-01-20 23:00:00
2011-01-20,11:30pm,USD,Natural Gas Storage,Non-economic,-243B,-223B,-138B,2011-01-20 23:30:00
2011-01-21,12:00am,USD,Crude Oil Inventories,Medium,2.6M,-1.1M,-2.2M,2011-01-21 00:00:00
2011-01-21,1:00am,CHF,SNB Chairman Hildebrand Speaks,High,,,,2011-01-21 01:00:00
2011-01-21,5:29am,NZD,BusinessNZ Manufacturing Index,Non-economic,53.1,,52.7,2011-01-21 05:29:00
2011-01-21,5:45am,NZD,Core Retail Sales m/m,High,-0.2%,0.6%,-1.6%,2011-01-21 05:45:00
2011-01-21,5:45am,NZD,Retail Sales m/m,High,1.5%,1.3%,-2.4%,2011-01-21 05:45:00
2011-01-21,8:30am,AUD,Import Prices q/q,Medium,-3.8%,0.9%,0.8%,2011-01-21 08:30:00
2011-01-21,12:30pm,JPY,All Industries Activity m/m,Medium,-0.1%,0.2%,-0.3%,2011-01-21 12:30:00
2011-01-21,5:00pm,EUR,German ifo Business Climate,High,110.3,110.0,109.8,2011-01-21 17:00:00
2011-01-21,5:30pm,GBP,Retail Sales m/m,High,-0.8%,-0.2%,0.4%,2011-01-21 17:30:00
