Date,Time,Currency,Event,Impact,Actual,Forecast,Previous,Combined DateTime
2009-01-07,3:00am,CHF,Foreign Currency Reserves,Non-economic,47B,,48B,2009-01-07 03:00:00
2009-01-07,3:55am,EUR,German Unemployment Change,Medium,18K,10K,-4K,2009-01-07 03:55:00
2009-01-07,5:00am,EUR,PPI m/m,Non-economic,-1.9%,-1.1%,-0.8%,2009-01-07 05:00:00
2009-01-07,5:07am,EUR,German 10-y Bond Auction,Non-economic,3.12|1.3,,3.74|1.3,2009-01-07 05:07:00
2009-01-07,5:30am,GBP,BRC Shop Price Index y/y,Non-economic,0.5%,,2.7%,2009-01-07 05:30:00
2009-01-07,5:38am,GBP,30-y Bond Auction,Non-economic,3.98|1.7,,,2009-01-07 05:38:00
2009-01-07,7:30am,USD,Challenger Job Cuts y/y,Non-economic,274.5%,,148.4%,2009-01-07 07:30:00
2009-01-07,8:15am,USD,ADP Non-Farm Employment Change,High,-693K,-495K,-476K,2009-01-07 08:15:00
2009-01-07,8:30am,USD,Fed Announcement,High,,,,2009-01-07 08:30:00
2009-01-07,10:30am,USD,Crude Oil Inventories,Medium,6.7M,0.7M,0.5M,2009-01-07 10:30:00
2009-01-07,12:00pm,USD,Treasury Sec Paulson Speaks,Non-economic,,,,2009-01-07 12:00:00
2009-01-07,5:30pm,AUD,AIG Construction Index,Non-economic,30.9,,32.0,2009-01-07 17:30:00
2009-01-07,7:30pm,AUD,Building Approvals m/m,High,-12.8%,-1.4%,-3.1%,2009-01-07 19:30:00
2009-01-07,7:30pm,AUD,Goods Trade Balance,High,1.45B,2.05B,2.96B,2009-01-07 19:30:00
2009-01-07,8:00pm,JPY,BOJ Gov Shirakawa Speaks,Medium,,,,2009-01-07 20:00:00
2009-01-07,10:45pm,JPY,10-y Bond Auction,Non-economic,1.28|2.3,,1.38|2.9,2009-01-07 22:45:00
2009-01-08,1:45am,CHF,Unemployment Rate,Non-economic,2.8%,2.8%,2.7%,2009-01-08 01:45:00
2009-01-08,2:00am,EUR,German Trade Balance,Non-economic,10.7B,14.0B,15.8B,2009-01-08 02:00:00
2009-01-08,3:00am,EUR,Spanish Unemployment Change,Non-economic,139.7K,,171.2K,2009-01-08 03:00:00
2009-01-08,3:15am,CHF,CPI m/m,Medium,-0.5%,-0.4%,-0.7%,2009-01-08 03:15:00
2009-01-08,5:00am,EUR,Consumer Confidence,Non-economic,-30,-26,-25,2009-01-08 05:00:00
2009-01-08,5:00am,EUR,Final GDP q/q,Non-economic,-0.2%,-0.2%,-0.2%,2009-01-08 05:00:00
2009-01-08,5:00am,EUR,Unemployment Rate,Non-economic,7.8%,7.8%,7.7%,2009-01-08 05:00:00
2009-01-08,5:03am,EUR,French 10-y Bond Auction,Non-economic,3.67|1.6,,4.28|3.1,2009-01-08 05:03:00
2009-01-08,6:00am,EUR,German Factory Orders m/m,Medium,-6.0%,-1.8%,-6.3%,2009-01-08 06:00:00
2009-01-08,7:00am,GBP,MPC Rate Statement,High,,,,2009-01-08 07:00:00
2009-01-08,7:00am,GBP,Official Bank Rate,High,1.50%,1.50%,2.00%,2009-01-08 07:00:00
2009-01-08,8:30am,USD,Unemployment Claims,High,467K,545K,491K,2009-01-08 08:30:00
2009-01-08,10:00am,CAD,Ivey PMI,High,39.1,37.5,40.2,2009-01-08 10:00:00
2009-01-08,10:30am,USD,Natural Gas Storage,Non-economic,-47B,-78B,-143B,2009-01-08 10:30:00
2009-01-08,11:00am,USD,President Obama Speaks,Medium,,,,2009-01-08 11:00:00
2009-01-08,12:50pm,CAD,Gov Council Member Duguay Speaks,Medium,,,,2009-01-08 12:50:00
2009-01-08,1:00pm,USD,10-y Bond Auction,Medium,2.42|2.6,,2.67|2.4,2009-01-08 13:00:00
2009-01-08,1:30pm,USD,Assist Treasury Sec Kashkari Speaks,Non-economic,,,,2009-01-08 13:30:00
2009-01-08,2:00pm,EUR,ECB President Trichet Speaks,Medium,,,,2009-01-08 14:00:00
2009-01-08,3:00pm,USD,Consumer Credit m/m,Non-economic,-7.9B,0.0B,-2.8B,2009-01-08 15:00:00
2009-01-09,12:00am,JPY,Leading Indicators,Non-economic,81.5%,81.4%,85.2%,2009-01-09 00:00:00
2009-01-09,2:00am,EUR,German Retail Sales m/m,Medium,0.7%,0.4%,-2.2%,2009-01-09 02:00:00
2009-01-09,2:45am,EUR,French Industrial Production m/m,Medium,-2.4%,-0.7%,-3.7%,2009-01-09 02:45:00
2009-01-09,2:45am,EUR,French Trade Balance,Non-economic,-6.2B,-6.2B,-7.0B,2009-01-09 02:45:00
2009-01-09,3:00am,EUR,ECB President Trichet Speaks,Medium,,,,2009-01-09 03:00:00
2009-01-09,4:30am,GBP,Manufacturing Production m/m,High,-2.9%,-0.5%,-1.4%,2009-01-09 04:30:00
2009-01-09,4:30am,GBP,PPI Input m/m,High,-2.0%,-2.0%,-3.0%,2009-01-09 04:30:00
2009-01-09,4:30am,GBP,Industrial Production m/m,Non-economic,-2.3%,-0.5%,-1.6%,2009-01-09 04:30:00
2009-01-09,4:30am,GBP,PPI Output m/m,Non-economic,0.0%,-0.7%,-0.8%,2009-01-09 04:30:00
2009-01-09,5:00am,EUR,Retail Sales m/m,Medium,0.6%,0.1%,-1.0%,2009-01-09 05:00:00
2009-01-09,6:00am,EUR,German Industrial Production m/m,Medium,-3.1%,-2.0%,-1.8%,2009-01-09 06:00:00
2009-01-09,7:00am,CAD,Employment Change,High,-34.4K,-21.0K,-70.6K,2009-01-09 07:00:00
2009-01-09,7:00am,CAD,Unemployment Rate,High,6.6%,6.5%,6.3%,2009-01-09 07:00:00
2009-01-09,8:15am,CAD,Housing Starts,High,177K,170K,178K,2009-01-09 08:15:00
2009-01-09,8:30am,CAD,Building Permits m/m,High,-11.8%,-4.5%,-15.5%,2009-01-09 08:30:00
2009-01-09,8:30am,USD,Non-Farm Employment Change,High,-524K,-520K,-584K,2009-01-09 08:30:00
2009-01-09,8:30am,USD,Unemployment Rate,High,7.2%,7.0%,6.7%,2009-01-09 08:30:00
2009-01-09,8:30am,USD,Average Hourly Earnings m/m,Medium,0.3%,0.2%,0.4%,2009-01-09 08:30:00
2009-01-09,10:00am,USD,Final Wholesale Inventories m/m,Non-economic,-0.6%,-0.8%,-1.2%,2009-01-09 10:00:00
2009-01-09,12:30pm,USD,FOMC Member Lacker Speaks,Medium,,,,2009-01-09 12:30:00
2009-01-09,7:01pm,GBP,NIESR GDP Estimate,Non-economic,-1.5%,,-1.1%,2009-01-09 19:01:00
2009-01-11,All Day,JPY,Bank Holiday,Low,,,,2009-01-11 00:00:00
2009-01-11,7:30pm,AUD,ANZ Job Advertisements m/m,Medium,-9.7%,,-8.6%,2009-01-11 19:30:00
2009-01-12,2:00am,EUR,ECB President Trichet Speaks,Medium,,,,2009-01-12 02:00:00
2009-01-12,8:30am,CAD,NHPI m/m,Non-economic,-0.3%,-0.3%,-0.4%,2009-01-12 08:30:00
2009-01-12,9:15am,USD,President Bush Speaks,Non-economic,,,,2009-01-12 09:15:00
2009-01-12,10:30am,CAD,BOC Business Outlook Survey,High,,,,2009-01-12 10:30:00
2009-01-12,12:40pm,USD,FOMC Member Lockhart Speaks,Medium,,,,2009-01-12 12:40:00
2009-01-12,4:00pm,NZD,NZIER Business Confidence,High,-64,,-19,2009-01-12 16:00:00
2009-01-12,6:50pm,JPY,Bank Lending y/y,Non-economic,3.7%,,3.2%,2009-01-12 18:50:00
2009-01-12,6:50pm,JPY,Current Account,Non-economic,0.65T,0.62T,1.11T,2009-01-12 18:50:00
2009-01-12,6:50pm,JPY,M2 Money Stock y/y,Non-economic,1.8%,1.7%,1.8%,2009-01-12 18:50:00
2009-01-12,7:01pm,GBP,BRC Retail Sales Monitor y/y,Medium,-3.3%,,-2.6%,2009-01-12 19:01:00
2009-01-12,7:01pm,GBP,RICS House Price Balance,Medium,-74%,-74%,-76%,2009-01-12 19:01:00
2009-01-12,9:00pm,CNY,New Loans,Medium,772B,,477B,2009-01-12 21:00:00
2009-01-12,9:00pm,CNY,M2 Money Supply y/y,Non-economic,17.8%,15.0%,14.8%,2009-01-12 21:00:00
2009-01-12,11:00pm,CNY,USD-Denominated Trade Balance,High,39.0B,34.0B,40.1B,2009-01-12 23:00:00
2009-01-13,12:00am,JPY,Economy Watchers Sentiment,Non-economic,15.9,20.4,21.0,2009-01-13 00:00:00
2009-01-13,2:00am,EUR,German WPI m/m,Non-economic,-3.0%,-1.7%,-3.3%,2009-01-13 02:00:00
2009-01-13,2:45am,EUR,French Gov Budget Balance,Non-economic,-66.6B,,-60.7B,2009-01-13 02:45:00
2009-01-13,4:00am,EUR,ECB President Trichet Speaks,Medium,,,,2009-01-13 04:00:00
2009-01-13,4:30am,GBP,Goods Trade Balance,Medium,-8.3B,-7.6B,-7.6B,2009-01-13 04:30:00
2009-01-13,4:33am,GBP,ONS HPI y/y,Non-economic,-8.6%,-8.5%,-7.4%,2009-01-13 04:33:00
2009-01-13,5:00am,GBP,CB Leading Index m/m,Non-economic,-1.0%,,-1.8%,2009-01-13 05:00:00
2009-01-13,5:48am,GBP,10-y Bond Auction,Non-economic,3.40|2.4,,4.14|1.6,2009-01-13 05:48:00
2009-01-13,7:30am,USD,NFIB Small Business Index,Non-economic,85.2,,87.8,2009-01-13 07:30:00
2009-01-13,8:00am,USD,Fed Chairman Bernanke Speaks,High,,,,2009-01-13 08:00:00
2009-01-13,8:30am,CAD,Trade Balance,High,1.3B,3.2B,2.3B,2009-01-13 08:30:00
2009-01-13,8:30am,USD,Trade Balance,High,-40.4B,-51.4B,-56.7B,2009-01-13 08:30:00
2009-01-13,9:30am,USD,Assist Treasury Sec Kashkari Speaks,Non-economic,,,,2009-01-13 09:30:00
2009-01-13,10:00am,USD,JOLTS Job Openings,Non-economic,2.79M,,3.00M,2009-01-13 10:00:00
2009-01-13,10:00am,USD,RCM/TIPP Economic Optimism,Non-economic,45.4,43.5,45.0,2009-01-13 10:00:00
2009-01-13,2:00pm,USD,Federal Budget Balance,Medium,-83.6B,-82.0B,-164.4B,2009-01-13 14:00:00
2009-01-13,2:00pm,USD,FOMC Member Kohn Speaks,Medium,,,,2009-01-13 14:00:00
2009-01-13,4:45pm,NZD,Building Consents m/m,High,4.3%,,-19.7%,2009-01-13 16:45:00
2009-01-13,5:00pm,USD,FOMC Member Lacker Speaks,Medium,,,,2009-01-13 17:00:00
2009-01-13,7:30pm,AUD,Home Loans m/m,High,1.3%,1.0%,1.4%,2009-01-13 19:30:00
2009-01-14,1:00am,JPY,Prelim Machine Tool Orders y/y,Non-economic,-71.9%,,-62.1%,2009-01-14 01:00:00
2009-01-14,2:45am,EUR,French Final CPI m/m,Non-economic,-0.2%,-0.3%,-0.5%,2009-01-14 02:45:00
2009-01-14,4:00am,EUR,Italian Industrial Production m/m,Non-economic,-2.3%,-1.3%,-2.0%,2009-01-14 04:00:00
2009-01-14,5:00am,EUR,Industrial Production m/m,Medium,-1.6%,-2.1%,-1.6%,2009-01-14 05:00:00
2009-01-14,8:30am,USD,Core Retail Sales m/m,High,-3.1%,-1.3%,-2.5%,2009-01-14 08:30:00
2009-01-14,8:30am,USD,Retail Sales m/m,High,-2.7%,-1.2%,-2.1%,2009-01-14 08:30:00
2009-01-14,8:30am,USD,Import Prices m/m,Medium,-4.2%,-5.4%,-7.0%,2009-01-14 08:30:00
2009-01-14,10:00am,USD,Business Inventories m/m,Medium,-0.7%,-0.5%,-0.6%,2009-01-14 10:00:00
2009-01-14,10:30am,USD,Crude Oil Inventories,Medium,1.2M,2.1M,6.7M,2009-01-14 10:30:00
2009-01-14,2:00pm,USD,Beige Book,Medium,,,,2009-01-14 14:00:00
2009-01-14,6:50pm,JPY,Core Machinery Orders m/m,Medium,-16.2%,-8.2%,-4.4%,2009-01-14 18:50:00
2009-01-14,6:50pm,JPY,PPI y/y,Non-economic,1.1%,0.8%,2.8%,2009-01-14 18:50:00
2009-01-14,7:30pm,AUD,Employment Change,High,-1.2K,-21.0K,-16.2K,2009-01-14 19:30:00
2009-01-14,7:30pm,AUD,Unemployment Rate,High,4.5%,4.5%,4.4%,2009-01-14 19:30:00
2009-01-14,7:30pm,AUD,RBA Bulletin,Non-economic,,,,2009-01-14 19:30:00
2009-01-14,9:10pm,CNY,Foreign Direct Investment ytd/y,Non-economic,23.6%,,26.3%,2009-01-14 21:10:00
2009-01-15,2:00am,EUR,German Final CPI m/m,Non-economic,0.3%,0.3%,0.3%,2009-01-15 02:00:00
2009-01-15,5:00am,EUR,Final Core CPI y/y,Medium,1.8%,1.8%,1.9%,2009-01-15 05:00:00
2009-01-15,5:00am,EUR,Final CPI y/y,Medium,1.6%,1.6%,1.6%,2009-01-15 05:00:00
2009-01-15,7:45am,EUR,Main Refinancing Rate,High,2.00%,2.00%,2.50%,2009-01-15 07:45:00
2009-01-15,8:30am,CAD,New Motor Vehicle Sales m/m,Non-economic,-7.0%,-7.3%,-1.8%,2009-01-15 08:30:00
2009-01-15,8:30am,EUR,ECB Press Conference,High,,,,2009-01-15 08:30:00
2009-01-15,8:30am,USD,PPI m/m,High,-1.9%,-2.0%,-2.2%,2009-01-15 08:30:00
2009-01-15,8:30am,USD,Unemployment Claims,High,524K,512K,470K,2009-01-15 08:30:00
2009-01-15,8:30am,USD,Core PPI m/m,Medium,0.2%,0.1%,0.1%,2009-01-15 08:30:00
2009-01-15,8:30am,USD,Empire State Manufacturing Index,Medium,-22.2,-25.0,-25.8,2009-01-15 08:30:00
2009-01-15,10:00am,USD,Philly Fed Manufacturing Index,Medium,-24.3,-35.0,-32.9,2009-01-15 10:00:00
2009-01-15,10:00am,USD,FOMC Member Tarullo Speaks,Non-economic,,,,2009-01-15 10:00:00
2009-01-15,10:30am,USD,Natural Gas Storage,Non-economic,-94B,-105B,-47B,2009-01-15 10:30:00
2009-01-15,11:00am,CHF,Gov Board Member Jordan Speaks,Medium,,,,2009-01-15 11:00:00
2009-01-15,1:40pm,USD,FOMC Member Evans Speaks,Medium,,,,2009-01-15 13:40:00
2009-01-15,1:40pm,USD,FOMC Member Lockhart Speaks,Medium,,,,2009-01-15 13:40:00
2009-01-15,3:45pm,USD,FOMC Member Yellen Speaks,Medium,,,,2009-01-15 15:45:00
2009-01-15,7:30pm,JPY,BOJ Gov Shirakawa Speaks,Medium,,,,2009-01-15 19:30:00
2009-01-16,3:15am,CHF,PPI m/m,Medium,-0.7%,-0.6%,-1.4%,2009-01-16 03:15:00
2009-01-16,3:30am,GBP,MPC Member Gieve Speaks,Medium,,,,2009-01-16 03:30:00
2009-01-16,4:59am,EUR,Trade Balance,Non-economic,-4.9B,-4.8B,-2.1B,2009-01-16 04:59:00
2009-01-16,8:30am,USD,Core CPI m/m,High,0.0%,0.1%,0.0%,2009-01-16 08:30:00
2009-01-16,8:30am,USD,CPI y/y,High,0.1%,-0.2%,1.1%,2009-01-16 08:30:00
2009-01-16,8:30am,USD,CPI m/m,Medium,-0.7%,-0.8%,-1.7%,2009-01-16 08:30:00
2009-01-16,9:00am,USD,TIC Long-Term Purchases,High,-21.7B,11.0B,-0.4B,2009-01-16 09:00:00
2009-01-16,9:15am,USD,Capacity Utilization Rate,Medium,73.6%,74.6%,75.2%,2009-01-16 09:15:00
2009-01-16,9:15am,USD,Industrial Production m/m,Medium,-2.0%,-0.9%,-1.3%,2009-01-16 09:15:00
2009-01-16,9:55am,USD,Prelim UoM Consumer Sentiment,High,61.9,59.2,60.1,2009-01-16 09:55:00
2009-01-16,9:55am,USD,Prelim UoM Inflation Expectations,Non-economic,2.0%,,1.7%,2009-01-16 09:55:00
2009-01-16,12:00pm,CHF,Gov Board Member Hildebrand Speaks,Medium,,,,2009-01-16 12:00:00
2009-01-16,12:15pm,USD,FOMC Member Lacker Speaks,Medium,,,,2009-01-16 12:15:00
2009-01-18,6:30pm,AUD,MI Inflation Gauge m/m,Non-economic,-0.2%,,-0.6%,2009-01-18 18:30:00
2009-01-18,7:01pm,GBP,Rightmove HPI m/m,Medium,-1.9%,,-2.3%,2009-01-18 19:01:00
2009-01-18,11:30pm,JPY,Revised Industrial Production m/m,Non-economic,-8.5%,-8.1%,-8.1%,2009-01-18 23:30:00
2009-01-19,12:15am,JPY,BOJ Gov Shirakawa Speaks,Medium,,,,2009-01-19 00:15:00
2009-01-19,3:15am,CHF,Retail Sales y/y,Medium,-1.4%,1.5%,2.9%,2009-01-19 03:15:00
2009-01-19,5:00am,GBP,10-y Bond Auction,Non-economic,4.04|1.4,,3.40|2.4,2009-01-19 05:00:00
2009-01-19,6:00am,EUR,German Buba Monthly Report,Non-economic,,,,2009-01-19 06:00:00
2009-01-19,6:50am,EUR,ECB President Trichet Speaks,Medium,,,,2009-01-19 06:50:00
2009-01-19,All Day,USD,Bank Holiday,Low,,,,2009-01-19 00:00:00
2009-01-19,8:30am,CAD,Foreign Securities Purchases,Medium,-4.30B,1.20B,2.84B,2009-01-19 08:30:00
2009-01-19,4:45pm,NZD,CPI q/q,High,-0.5%,-0.4%,1.5%,2009-01-19 16:45:00
2009-01-19,4:45pm,NZD,FPI m/m,Non-economic,-0.2%,,0.8%,2009-01-19 16:45:00
2009-01-19,6:50pm,JPY,Tertiary Industry Activity m/m,Medium,-0.9%,-0.8%,0.5%,2009-01-19 18:50:00
2009-01-19,10:45pm,JPY,30-y Bond Auction,Non-economic,1.88|3.3,,2.43|3.2,2009-01-19 22:45:00
2009-01-20,12:00am,JPY,Consumer Confidence,Non-economic,26.2,27.2,28.4,2009-01-20 00:00:00
2009-01-20,4:30am,GBP,CPI y/y,High,3.1%,2.6%,4.1%,2009-01-20 04:30:00
2009-01-20,4:30am,GBP,Core CPI y/y,Medium,1.1%,1.4%,2.0%,2009-01-20 04:30:00
2009-01-20,4:30am,GBP,RPI y/y,Non-economic,0.9%,0.8%,3.0%,2009-01-20 04:30:00
2009-01-20,5:00am,EUR,German ZEW Economic Sentiment,High,-31.0,-43.5,-45.2,2009-01-20 05:00:00
2009-01-20,5:00am,EUR,ZEW Economic Sentiment,Medium,-30.8,-46.0,-46.1,2009-01-20 05:00:00
2009-01-20,8:30am,CAD,Manufacturing Sales m/m,Medium,-6.4%,-2.9%,-0.2%,2009-01-20 08:30:00
2009-01-20,9:00am,CAD,BOC Rate Statement,High,,,,2009-01-20 09:00:00
2009-01-20,9:00am,CAD,Overnight Rate,High,1.00%,1.00%,1.50%,2009-01-20 09:00:00
2009-01-20,3:20pm,GBP,BOE Gov King Speaks,High,,,,2009-01-20 15:20:00
2009-01-20,4:45pm,NZD,Core Retail Sales m/m,High,0.3%,0.0%,0.8%,2009-01-20 16:45:00
2009-01-20,4:45pm,NZD,Retail Sales m/m,High,0.0%,-0.9%,-1.3%,2009-01-20 16:45:00
2009-01-20,6:30pm,AUD,Westpac Consumer Sentiment,Medium,-2.2%,,7.5%,2009-01-20 18:30:00
2009-01-21,2:00am,EUR,German PPI m/m,Medium,-1.0%,-1.1%,-1.5%,2009-01-21 02:00:00
2009-01-21,3:00am,EUR,ECB President Trichet Speaks,Non-economic,,,,2009-01-21 03:00:00
2009-01-21,4:00am,EUR,Italian Trade Balance,Non-economic,-1.08B,-1.75B,-0.06B,2009-01-21 04:00:00
2009-01-21,4:30am,EUR,ECB President Trichet Speaks,High,,,,2009-01-21 04:30:00
2009-01-21,4:30am,GBP,Claimant Count Change,High,77.9K,82.0K,83.1K,2009-01-21 04:30:00
2009-01-21,4:30am,GBP,MPC Official Bank Rate Votes,High,0-9-0,0-9-0,0-9-0,2009-01-21 04:30:00
2009-01-21,4:30am,GBP,Average Earnings Index 3m/y,Medium,3.1%,3.3%,3.3%,2009-01-21 04:30:00
2009-01-21,4:30am,GBP,Public Sector Net Borrowing,Medium,14.9B,10.8B,16.5B,2009-01-21 04:30:00
2009-01-21,4:30am,GBP,M4 Money Supply m/m,Non-economic,1.7%,0.9%,1.2%,2009-01-21 04:30:00
2009-01-21,4:30am,GBP,Unemployment Rate,Non-economic,6.1%,6.1%,6.0%,2009-01-21 04:30:00
2009-01-21,4:45am,GBP,MPC Member Tucker Speaks,Medium,,,,2009-01-21 04:45:00
2009-01-21,8:30am,CAD,Wholesale Sales m/m,Medium,-1.6%,-1.6%,-1.6%,2009-01-21 08:30:00
2009-01-21,10:00am,USD,Treasury Sec Geithner Speaks,Medium,,,,2009-01-21 10:00:00
2009-01-21,12:30pm,CHF,Gov Board Member Hildebrand Speaks,Medium,,,,2009-01-21 12:30:00
2009-01-21,1:00pm,USD,NAHB Housing Market Index,Non-economic,8,9,9,2009-01-21 13:00:00
2009-01-21,4:29pm,NZD,BusinessNZ Manufacturing Index,Non-economic,42.5,,35.2,2009-01-21 16:29:00
2009-01-21,6:50pm,JPY,Trade Balance,Medium,-0.15T,-0.33T,-0.39T,2009-01-21 18:50:00
2009-01-21,7:00pm,AUD,MI Inflation Expectations,Non-economic,2.7%,,2.5%,2009-01-21 19:00:00
2009-01-21,7:30pm,AUD,New Motor Vehicle Sales m/m,Non-economic,1.8%,,-5.2%,2009-01-21 19:30:00
