Date,Time,Currency,Event,Impact,Actual,Forecast,Previous,Combined DateTime
2013-03-07,6:50pm,JPY,Current Account,High,0.36T,0.11T,0.11T,2013-03-07 18:50:00
2013-03-07,6:50pm,JPY,Final GDP q/q,Medium,0.0%,-0.1%,-0.1%,2013-03-07 18:50:00
2013-03-07,6:50pm,JPY,Bank Lending y/y,Non-economic,1.5%,,1.3%,2013-03-07 18:50:00
2013-03-07,6:50pm,JPY,Final GDP Price Index y/y,Non-economic,-0.7%,-0.6%,-0.6%,2013-03-07 18:50:00
2013-03-07,9:02pm,CNY,USD-Denominated Trade Balance,High,15.3B,-8.8B,29.2B,2013-03-07 21:02:00
2013-03-07,10:45pm,JPY,30-y Bond Auction,Non-economic,1.82|3.3,,1.99|3.5,2013-03-07 22:45:00
2013-03-08,12:00am,JPY,BOJ Monthly Report,Non-economic,,,,2013-03-08 00:00:00
2013-03-08,12:00am,JPY,Economy Watchers Sentiment,Non-economic,53.2,51.2,49.5,2013-03-08 00:00:00
2013-03-08,2:45am,EUR,French Gov Budget Balance,Non-economic,-12.8B,,-87.2B,2013-03-08 02:45:00
2013-03-08,3:15am,CHF,CPI m/m,High,0.3%,-0.3%,-0.3%,2013-03-08 03:15:00
2013-03-08,4:30am,GBP,Consumer Inflation Expectations,Medium,3.6%,,3.5%,2013-03-08 04:30:00
2013-03-08,6:00am,EUR,German Industrial Production m/m,Medium,0.0%,0.6%,0.6%,2013-03-08 06:00:00
2013-03-08,8:13am,CAD,Housing Starts,Non-economic,181K,173K,159K,2013-03-08 08:13:00
2013-03-08,8:30am,CAD,Employment Change,High,50.7K,7.8K,-21.9K,2013-03-08 08:30:00
2013-03-08,8:30am,CAD,Unemployment Rate,High,7.0%,7.1%,7.0%,2013-03-08 08:30:00
2013-03-08,8:30am,CAD,Labor Productivity q/q,Medium,0.1%,-0.1%,-0.4%,2013-03-08 08:30:00
2013-03-08,8:30am,USD,Non-Farm Employment Change,High,236K,162K,119K,2013-03-08 08:30:00
2013-03-08,8:30am,USD,Unemployment Rate,High,7.7%,7.9%,7.9%,2013-03-08 08:30:00
2013-03-08,8:30am,USD,Average Hourly Earnings m/m,Medium,0.2%,0.2%,0.1%,2013-03-08 08:30:00
2013-03-08,10:00am,USD,Final Wholesale Inventories m/m,Non-economic,1.2%,0.4%,0.1%,2013-03-08 10:00:00
2013-03-08,8:00pm,USD,FOMC Member Duke Speaks,Non-economic,,,,2013-03-08 20:00:00
2013-03-08,8:30pm,CNY,CPI y/y,High,3.2%,3.0%,2.0%,2013-03-08 20:30:00
2013-03-08,8:30pm,CNY,PPI y/y,Medium,-1.6%,-1.5%,-1.6%,2013-03-08 20:30:00
2013-03-09,12:30am,CNY,Fixed Asset Investment ytd/y,Medium,21.2%,20.6%,20.6%,2013-03-09 00:30:00
2013-03-09,12:30am,CNY,Industrial Production y/y,Medium,9.9%,10.4%,10.3%,2013-03-09 00:30:00
2013-03-09,12:30am,CNY,Retail Sales y/y,Non-economic,12.3%,14.5%,15.2%,2013-03-09 00:30:00
2013-03-10,2:00am,CAD,Daylight Saving Time Shift,Low,,,,2013-03-10 02:00:00
2013-03-10,2:00am,USD,Daylight Saving Time Shift,Low,,,,2013-03-10 02:00:00
2013-03-10,2:07am,CNY,New Loans,Medium,620B,750B,1070B,2013-03-10 02:07:00
2013-03-10,2:07am,CNY,M2 Money Supply y/y,Non-economic,15.2%,14.8%,15.9%,2013-03-10 02:07:00
2013-03-10,6:50pm,JPY,Core Machinery Orders m/m,Medium,-13.1%,-1.6%,2.8%,2013-03-10 18:50:00
2013-03-10,6:50pm,JPY,M2 Money Stock y/y,Non-economic,2.9%,2.7%,2.7%,2013-03-10 18:50:00
2013-03-11,1:03am,JPY,Prelim Machine Tool Orders y/y,Non-economic,-21.5%,,-26.4%,2013-03-11 01:03:00
2013-03-11,2:00am,EUR,German Trade Balance,Non-economic,15.7B,17.9B,16.9B,2013-03-11 02:00:00
2013-03-11,2:45am,EUR,French Industrial Production m/m,Medium,-1.2%,-0.1%,0.9%,2013-03-11 02:45:00
2013-03-11,3:15am,CHF,Retail Sales y/y,Medium,1.9%,3.7%,4.7%,2013-03-11 03:15:00
2013-03-11,6:50pm,JPY,BSI Manufacturing Index,Medium,-4.6,-6.2,-10.3,2013-03-11 18:50:00
2013-03-11,6:50pm,JPY,Monetary Policy Meeting Minutes,Medium,,,,2013-03-11 18:50:00
2013-03-11,6:50pm,JPY,Tertiary Industry Activity m/m,Medium,-1.1%,-0.1%,1.1%,2013-03-11 18:50:00
2013-03-11,6:50pm,JPY,PPI y/y,Non-economic,-0.1%,-0.1%,-0.3%,2013-03-11 18:50:00
2013-03-11,7:01pm,GBP,RICS House Price Balance,Medium,-6%,-1%,-4%,2013-03-11 19:01:00
2013-03-11,7:27pm,NZD,REINZ HPI m/m,Medium,1.6%,,-1.0%,2013-03-11 19:27:00
2013-03-11,7:30pm,AUD,NAB Business Confidence,Medium,1,,3,2013-03-11 19:30:00
2013-03-12,12:00am,JPY,Consumer Confidence,Non-economic,44.3,43.0,43.3,2013-03-12 00:00:00
2013-03-12,2:00am,EUR,German Final CPI m/m,Non-economic,0.6%,0.6%,0.6%,2013-03-12 02:00:00
2013-03-12,2:00am,EUR,German WPI m/m,Non-economic,0.1%,0.4%,0.3%,2013-03-12 02:00:00
2013-03-12,4:30am,GBP,Manufacturing Production m/m,High,-1.5%,0.0%,1.5%,2013-03-12 04:30:00
2013-03-12,4:30am,GBP,Goods Trade Balance,Medium,-8.2B,-8.8B,-8.7B,2013-03-12 04:30:00
2013-03-12,4:30am,GBP,Industrial Production m/m,Non-economic,-1.2%,0.1%,1.1%,2013-03-12 04:30:00
2013-03-12,6:30am,USD,NFIB Small Business Index,Non-economic,90.8,91.3,88.9,2013-03-12 06:30:00
2013-03-12,9:57am,GBP,NIESR GDP Estimate,Medium,-0.1%,,-0.2%,2013-03-12 09:57:00
2013-03-12,10:00am,USD,JOLTS Job Openings,Medium,3.69M,3.67M,3.61M,2013-03-12 10:00:00
2013-03-12,4:45pm,NZD,FPI m/m,Non-economic,-0.3%,,1.9%,2013-03-12 16:45:00
2013-03-12,6:30pm,AUD,Westpac Consumer Sentiment,Medium,2.0%,,7.7%,2013-03-12 18:30:00
2013-03-12,7:30pm,AUD,Home Loans m/m,Medium,-1.5%,0.2%,-2.1%,2013-03-12 19:30:00
2013-03-13,1:30am,EUR,French Final Private Payrolls q/q,Non-economic,-0.3%,-0.2%,-0.2%,2013-03-13 01:30:00
2013-03-13,2:45am,EUR,French Final CPI m/m,Non-economic,0.3%,0.5%,-0.5%,2013-03-13 02:45:00
2013-03-13,5:00am,EUR,Industrial Production m/m,Medium,-0.4%,-0.1%,0.9%,2013-03-13 05:00:00
2013-03-13,7:30am,USD,Core Retail Sales m/m,High,1.0%,0.5%,0.4%,2013-03-13 07:30:00
2013-03-13,7:30am,USD,Retail Sales m/m,High,1.1%,0.5%,0.2%,2013-03-13 07:30:00
2013-03-13,7:30am,USD,Import Prices m/m,Medium,1.1%,0.5%,0.6%,2013-03-13 07:30:00
2013-03-13,9:00am,USD,Business Inventories m/m,Medium,1.0%,0.5%,0.3%,2013-03-13 09:00:00
2013-03-13,9:30am,USD,Crude Oil Inventories,Medium,2.6M,2.3M,3.8M,2013-03-13 09:30:00
2013-03-13,12:00pm,USD,10-y Bond Auction,Medium,2.03|3.2,,2.05|2.7,2013-03-13 12:00:00
2013-03-13,12:20pm,USD,Federal Budget Balance,Medium,-203.5B,-200.0B,2.9B,2013-03-13 12:20:00
2013-03-13,3:00pm,NZD,Official Cash Rate,High,2.50%,2.50%,2.50%,2013-03-13 15:00:00
2013-03-13,3:00pm,NZD,RBNZ Press Conference,High,,,,2013-03-13 15:00:00
2013-03-13,3:00pm,NZD,RBNZ Rate Statement,High,,,,2013-03-13 15:00:00
2013-03-13,3:00pm,NZD,RBNZ Monetary Policy Statement,Medium,,,,2013-03-13 15:00:00
2013-03-13,7:00pm,AUD,MI Inflation Expectations,Medium,2.3%,,2.2%,2013-03-13 19:00:00
2013-03-13,7:05pm,NZD,RBNZ Gov Wheeler Speaks,High,,,,2013-03-13 19:05:00
2013-03-13,7:30pm,AUD,Employment Change,High,71.5K,9.5K,13.1K,2013-03-13 19:30:00
2013-03-13,7:30pm,AUD,Unemployment Rate,High,5.4%,5.5%,5.4%,2013-03-13 19:30:00
2013-03-13,11:30pm,JPY,Revised Industrial Production m/m,Non-economic,0.3%,1.0%,1.0%,2013-03-13 23:30:00
2013-03-14,2:00am,AUD,RBA Assist Gov Kent Speaks,Medium,,,,2013-03-14 02:00:00
2013-03-14,3:30am,CHF,Libor Rate,High,<0.25%,<0.25%,<0.25%,2013-03-14 03:30:00
2013-03-14,3:30am,CHF,SNB Monetary Policy Assessment,High,,,,2013-03-14 03:30:00
2013-03-14,4:00am,EUR,ECB Monthly Bulletin,Medium,,,,2013-03-14 04:00:00
2013-03-14,Day 1,EUR,EU Economic Summit,High,,,,2013-03-14 00:00:00
2013-03-14,5:00am,EUR,Final Employment Change q/q,Non-economic,-0.3%,-0.1%,-0.1%,2013-03-14 05:00:00
2013-03-14,7:30am,CAD,NHPI m/m,Medium,0.1%,0.1%,0.2%,2013-03-14 07:30:00
2013-03-14,7:30am,CAD,Capacity Utilization Rate,Non-economic,80.7%,80.8%,81.1%,2013-03-14 07:30:00
2013-03-14,7:30am,USD,PPI m/m,High,0.7%,0.7%,0.2%,2013-03-14 07:30:00
2013-03-14,7:30am,USD,Unemployment Claims,High,332K,348K,342K,2013-03-14 07:30:00
2013-03-14,7:30am,USD,Core PPI m/m,Medium,0.2%,0.2%,0.2%,2013-03-14 07:30:00
2013-03-14,7:30am,USD,Current Account,Medium,-110B,-111B,-112B,2013-03-14 07:30:00
2013-03-14,8:00am,USD,FOMC Member Raskin Speaks,Medium,,,,2013-03-14 08:00:00
2013-03-14,9:30am,USD,Natural Gas Storage,Non-economic,-145B,-136B,-146B,2013-03-14 09:30:00
2013-03-14,12:00pm,USD,30-y Bond Auction,Non-economic,3.25|2.4,,3.18|2.7,2013-03-14 12:00:00
2013-03-14,3:30pm,USD,Bank Stress Test Results,Non-economic,,,,2013-03-14 15:30:00
2013-03-14,4:30pm,NZD,BusinessNZ Manufacturing Index,Medium,56.3,,55.2,2013-03-14 16:30:00
2013-03-14,6:00pm,NZD,RBNZ Assist Gov McDermott Speaks,Non-economic,,,,2013-03-14 18:00:00
2013-03-15,3:15am,CHF,PPI m/m,Medium,0.1%,0.3%,-0.1%,2013-03-15 03:15:00
2013-03-15,Day 2,EUR,EU Economic Summit,Medium,,,,2013-03-15 00:00:00
2013-03-15,All Day,EUR,Eurogroup Meetings,Medium,,,,2013-03-15 00:00:00
2013-03-15,5:00am,EUR,Final Core CPI y/y,Medium,1.3%,1.3%,1.3%,2013-03-15 05:00:00
2013-03-15,5:00am,EUR,Final CPI y/y,Medium,1.8%,1.8%,1.8%,2013-03-15 05:00:00
2013-03-15,5:00am,GBP,CB Leading Index m/m,Non-economic,0.4%,,0.0%,2013-03-15 05:00:00
2013-03-15,6:00am,GBP,MPC Member Dale Speaks,Medium,,,,2013-03-15 06:00:00
2013-03-15,7:30am,USD,Core CPI m/m,High,0.2%,0.2%,0.3%,2013-03-15 07:30:00
2013-03-15,7:30am,USD,CPI y/y,High,2.0%,1.9%,1.6%,2013-03-15 07:30:00
2013-03-15,7:30am,USD,CPI m/m,Medium,0.7%,0.6%,0.0%,2013-03-15 07:30:00
2013-03-15,7:30am,USD,Empire State Manufacturing Index,Medium,9.2,9.8,10.0,2013-03-15 07:30:00
2013-03-15,8:00am,USD,TIC Long-Term Purchases,Medium,25.7B,39.3B,64.2B,2013-03-15 08:00:00
2013-03-15,8:12am,USD,Capacity Utilization Rate,Medium,79.6%,79.4%,79.2%,2013-03-15 08:12:00
2013-03-15,8:12am,USD,Industrial Production m/m,Medium,0.7%,0.4%,0.0%,2013-03-15 08:12:00
2013-03-15,8:55am,USD,Prelim UoM Consumer Sentiment,High,71.8,78.2,77.6,2013-03-15 08:55:00
2013-03-15,8:55am,USD,Prelim UoM Inflation Expectations,Non-economic,3.3%,,3.3%,2013-03-15 08:55:00
2013-03-17,4:00pm,NZD,Westpac Consumer Sentiment,Non-economic,110.8,,111.1,2013-03-17 16:00:00
2013-03-17,4:30pm,NZD,BusinessNZ Services Index,Non-economic,55.5,,53.0,2013-03-17 16:30:00
2013-03-17,7:01pm,GBP,Rightmove HPI m/m,Non-economic,1.7%,,2.8%,2013-03-17 19:01:00
2013-03-17,7:35pm,AUD,New Motor Vehicle Sales m/m,Medium,0.0%,,-2.2%,2013-03-17 19:35:00
2013-03-18,1:45am,CHF,SECO Economic Forecasts,Non-economic,,,,2013-03-18 01:45:00
2013-03-18,4:00am,EUR,Italian Trade Balance,Non-economic,-1.62B,2.11B,2.11B,2013-03-18 04:00:00
2013-03-18,All Day,EUR,Eurogroup Meetings,High,,,,2013-03-18 00:00:00
2013-03-18,5:00am,EUR,ZEW Economic Sentiment,Medium,,,,2013-03-18 05:00:00
2013-03-18,5:00am,EUR,Trade Balance,Non-economic,9.0B,10.4B,10.3B,2013-03-18 05:00:00
2013-03-18,6:00am,EUR,German Buba Monthly Report,Medium,,,,2013-03-18 06:00:00
2013-03-18,7:30am,CAD,Foreign Securities Purchases,Medium,13.34B,7.85B,-1.92B,2013-03-18 07:30:00
2013-03-18,9:00am,USD,NAHB Housing Market Index,Non-economic,44,48,46,2013-03-18 09:00:00
2013-03-18,5:15pm,AUD,RBA Deputy Gov Debelle Speaks,Medium,,,,2013-03-18 17:15:00
2013-03-18,5:50pm,AUD,RBA Deputy Gov Lowe Speaks,Medium,,,,2013-03-18 17:50:00
2013-03-18,7:30pm,AUD,Monetary Policy Meeting Minutes,High,,,,2013-03-18 19:30:00
2013-03-18,9:00pm,CNY,CB Leading Index m/m,Non-economic,1.3%,,1.3%,2013-03-18 21:00:00
2013-03-18,9:00pm,CNY,Foreign Direct Investment ytd/y,Non-economic,-1.4%,,-7.3%,2013-03-18 21:00:00
2013-03-19,4:00am,EUR,Italian Industrial Production m/m,Non-economic,0.8%,-0.3%,-0.2%,2013-03-19 04:00:00
2013-03-19,4:30am,GBP,CPI y/y,High,2.8%,2.8%,2.7%,2013-03-19 04:30:00
2013-03-19,4:30am,GBP,PPI Input m/m,High,3.2%,1.7%,1.3%,2013-03-19 04:30:00
2013-03-19,4:30am,GBP,RPI y/y,Medium,3.2%,3.3%,3.3%,2013-03-19 04:30:00
2013-03-19,4:30am,GBP,Core CPI y/y,Non-economic,2.3%,2.2%,2.3%,2013-03-19 04:30:00
2013-03-19,4:30am,GBP,ONS HPI y/y,Non-economic,2.2%,2.6%,3.3%,2013-03-19 04:30:00
2013-03-19,4:30am,GBP,PPI Output m/m,Non-economic,0.8%,0.2%,0.2%,2013-03-19 04:30:00
2013-03-19,5:00am,EUR,German ZEW Economic Sentiment,High,48.5,47.9,48.2,2013-03-19 05:00:00
2013-03-19,5:00am,EUR,ZEW Economic Sentiment,Medium,33.4,43.7,42.4,2013-03-19 05:00:00
2013-03-19,7:30am,CAD,Manufacturing Sales m/m,High,-0.2%,0.7%,-3.3%,2013-03-19 07:30:00
2013-03-19,7:30am,CAD,Wholesale Sales m/m,Medium,0.3%,0.4%,-1.1%,2013-03-19 07:30:00
2013-03-19,7:30am,USD,Building Permits,High,0.95M,0.93M,0.90M,2013-03-19 07:30:00
2013-03-19,7:30am,USD,Housing Starts,Medium,0.92M,0.92M,0.91M,2013-03-19 07:30:00
2013-03-19,8:30am,NZD,GDT Price Index,Non-economic,14.7%,,11.5%,2013-03-19 08:30:00
2013-03-19,4:45pm,NZD,Current Account,Medium,-3.26B,-2.97B,-4.39B,2013-03-19 16:45:00
2013-03-19,6:30pm,AUD,MI Leading Index m/m,Non-economic,0.3%,,0.3%,2013-03-19 18:30:00
2013-03-19,All Day,JPY,Bank Holiday,Low,,,,2013-03-19 00:00:00
2013-03-20,2:00am,EUR,German PPI m/m,Medium,-0.1%,0.2%,0.8%,2013-03-20 02:00:00
2013-03-20,4:00am,EUR,Current Account,Medium,14.8B,7.9B,16.0B,2013-03-20 04:00:00
2013-03-20,4:30am,GBP,Claimant Count Change,High,-1.5K,-5.2K,-10.0K,2013-03-20 04:30:00
2013-03-20,4:30am,GBP,MPC Asset Purchase Facility Votes,High,3-0-6,3-0-6,3-0-6,2013-03-20 04:30:00
2013-03-20,4:30am,GBP,MPC Official Bank Rate Votes,High,0-0-9,0-0-9,0-0-9,2013-03-20 04:30:00
2013-03-20,4:30am,GBP,Unemployment Rate,Medium,7.8%,7.8%,7.8%,2013-03-20 04:30:00
2013-03-20,4:30am,GBP,Average Earnings Index 3m/y,Non-economic,1.2%,1.5%,1.3%,2013-03-20 04:30:00
2013-03-20,5:00am,CHF,UBS Economic Expectations,Medium,2.3,,10.0,2013-03-20 05:00:00
2013-03-20,5:34am,EUR,German 10-y Bond Auction,Medium,1.36|1.6,,1.66|1.2,2013-03-20 05:34:00
2013-03-20,7:30am,GBP,Annual Budget Release,High,,,,2013-03-20 07:30:00
2013-03-20,9:30am,USD,Crude Oil Inventories,Medium,-1.3M,1.8M,2.6M,2013-03-20 09:30:00
2013-03-20,10:00am,EUR,Consumer Confidence,Non-economic,-24,-23,-24,2013-03-20 10:00:00
2013-03-20,1:00pm,USD,FOMC Economic Projections,High,,,,2013-03-20 13:00:00
2013-03-20,1:00pm,USD,FOMC Statement,High,,,,2013-03-20 13:00:00
2013-03-20,1:00pm,USD,Federal Funds Rate,Medium,<0.25%,<0.25%,<0.25%,2013-03-20 13:00:00
2013-03-20,1:30pm,USD,FOMC Press Conference,High,,,,2013-03-20 13:30:00
2013-03-20,4:45pm,NZD,GDP q/q,High,1.5%,0.9%,0.2%,2013-03-20 16:45:00
2013-03-20,6:50pm,JPY,Trade Balance,Medium,-1.09T,-1.01T,-0.74T,2013-03-20 18:50:00
2013-03-20,7:30pm,AUD,RBA Bulletin,Non-economic,,,,2013-03-20 19:30:00
2013-03-20,8:45pm,CNY,Caixin Flash Manufacturing PMI,High,51.7,51.2,50.4,2013-03-20 20:45:00
2013-03-20,9:00pm,NZD,Credit Card Spending y/y,Non-economic,4.7%,,0.5%,2013-03-20 21:00:00
2013-03-20,11:30pm,JPY,All Industries Activity m/m,Non-economic,-1.4%,-1.1%,1.6%,2013-03-20 23:30:00
2013-03-21,2:00am,CHF,Trade Balance,Non-economic,2.10B,1.87B,2.12B,2013-03-21 02:00:00
2013-03-21,3:00am,EUR,French Flash Manufacturing PMI,High,43.9,44.4,43.9,2013-03-21 03:00:00
2013-03-21,3:00am,EUR,French Flash Services PMI,Medium,41.9,44.1,42.7,2013-03-21 03:00:00
2013-03-21,3:30am,EUR,German Flash Manufacturing PMI,High,48.9,50.8,50.3,2013-03-21 03:30:00
2013-03-21,3:30am,EUR,German Flash Services PMI,Medium,51.6,54.9,54.1,2013-03-21 03:30:00
2013-03-21,4:00am,EUR,Flash Manufacturing PMI,Medium,46.6,48.2,47.9,2013-03-21 04:00:00
2013-03-21,4:00am,EUR,Flash Services PMI,Medium,46.5,48.2,47.3,2013-03-21 04:00:00
2013-03-21,All Day,EUR,Eurogroup Meetings,High,,,,2013-03-21 00:00:00
2013-03-21,4:30am,GBP,Retail Sales m/m,High,2.1%,0.5%,-0.7%,2013-03-21 04:30:00
2013-03-21,4:30am,GBP,Public Sector Net Borrowing,Medium,4.4B,8.4B,-10.3B,2013-03-21 04:30:00
2013-03-21,4:45am,EUR,Spanish 10-y Bond Auction,High,4.90|1.9,,4.92|2.3,2013-03-21 04:45:00
2013-03-21,5:00am,JPY,BOJ Gov Kuroda Speaks,High,,,,2013-03-21 05:00:00
2013-03-21,6:00am,GBP,CBI Industrial Order Expectations,Medium,-15,-16,-14,2013-03-21 06:00:00
2013-03-21,7:30am,CAD,Core Retail Sales m/m,High,0.5%,0.4%,-1.0%,2013-03-21 07:30:00
2013-03-21,7:30am,CAD,Retail Sales m/m,Medium,1.0%,0.6%,-2.3%,2013-03-21 07:30:00
2013-03-21,7:30am,USD,Unemployment Claims,High,336K,343K,334K,2013-03-21 07:30:00
2013-03-21,8:00am,USD,Flash Manufacturing PMI,Medium,54.9,55.1,54.3,2013-03-21 08:00:00
2013-03-21,8:00am,USD,HPI m/m,Non-economic,0.6%,0.7%,0.5%,2013-03-21 08:00:00
2013-03-21,9:00am,USD,Existing Home Sales,High,4.98M,5.02M,4.94M,2013-03-21 09:00:00
2013-03-21,9:00am,USD,Philly Fed Manufacturing Index,High,2.0,-1.6,-12.5,2013-03-21 09:00:00
2013-03-21,9:00am,USD,CB Leading Index m/m,Non-economic,0.5%,0.3%,0.5%,2013-03-21 09:00:00
2013-03-21,9:30am,USD,Natural Gas Storage,Non-economic,-62B,-70B,-145B,2013-03-21 09:30:00
2013-03-21,10:00am,CHF,SNB Quarterly Bulletin,Non-economic,,,,2013-03-21 10:00:00
2013-03-21,12:00pm,CHF,Gov Board Member Zurbrugg Speaks,Medium,,,,2013-03-21 12:00:00
2013-03-21,3:00pm,CAD,Annual Budget Release,Medium,,,,2013-03-21 15:00:00
2013-03-21,4:45pm,NZD,Visitor Arrivals m/m,Non-economic,4.1%,,-2.2%,2013-03-21 16:45:00
2013-03-21,6:00pm,AUD,CB Leading Index m/m,Medium,0.2%,,-0.1%,2013-03-21 18:00:00
2013-03-21,8:45pm,AUD,RBA Assist Gov Edey Speaks,Medium,,,,2013-03-21 20:45:00
2013-03-22,4:00am,EUR,German ifo Business Climate,High,106.7,107.8,107.4,2013-03-22 04:00:00
2013-03-22,9:00am,EUR,Belgian NBB Business Climate,Non-economic,-15.0,-10.3,-11.0,2013-03-22 09:00:00
2013-03-24,All Day,EUR,Eurogroup Meetings,High,,,,2013-03-24 00:00:00
2013-03-25,4:30am,GBP,High Street Lending,Medium,30.5K,33.6K,32.0K,2013-03-25 04:30:00
2013-03-25,10:45am,CHF,Gov Board Member Danthine Speaks,Medium,,,,2013-03-25 10:45:00
2013-03-25,11:15am,USD,FOMC Member Dudley Speaks,Non-economic,,,,2013-03-25 11:15:00
2013-03-25,12:15pm,USD,Fed Chairman Bernanke Speaks,High,,,,2013-03-25 12:15:00
2013-03-25,4:45pm,NZD,Trade Balance,Medium,414M,2M,-287M,2013-03-25 16:45:00
2013-03-25,6:50pm,JPY,SPPI y/y,Non-economic,0.1%,0.0%,-0.2%,2013-03-25 18:50:00
2013-03-25,7:00pm,JPY,BOJ Gov Kuroda Speaks,High,,,,2013-03-25 19:00:00
2013-03-25,11:45pm,AUD,RBA Gov Stevens Speaks,High,,,,2013-03-25 23:45:00
2013-03-26,5:00am,GBP,Chancellor Osborne Speaks,Non-economic,,,,2013-03-26 05:00:00
2013-03-26,6:00am,GBP,CBI Realized Sales,Medium,0,12,8,2013-03-26 06:00:00
2013-03-26,7:30am,USD,Core Durable Goods Orders m/m,High,-0.5%,0.7%,2.3%,2013-03-26 07:30:00
2013-03-26,7:30am,USD,Durable Goods Orders m/m,Medium,5.7%,3.9%,-4.9%,2013-03-26 07:30:00
2013-03-26,8:00am,USD,S&P/CS Composite-20 HPI y/y,Medium,8.1%,7.9%,6.8%,2013-03-26 08:00:00
2013-03-26,8:59am,USD,Richmond Manufacturing Index,Non-economic,3,8,6,2013-03-26 08:59:00
2013-03-26,9:00am,USD,CB Consumer Confidence,High,59.7,67.9,68.0,2013-03-26 09:00:00
2013-03-26,9:00am,USD,New Home Sales,High,411K,426K,431K,2013-03-26 09:00:00
2013-03-26,Day 1,All,BRICS Summit,Medium,,,,2013-03-26 00:00:00
2013-03-26,11:45am,CAD,Gov Council Member Cote Speaks,Non-economic,,,,2013-03-26 11:45:00
2013-03-26,7:00pm,NZD,ANZ Business Confidence,High,34.6,,39.4,2013-03-26 19:00:00
2013-03-26,7:30pm,AUD,RBA Financial Stability Review,Medium,,,,2013-03-26 19:30:00
2013-03-27,2:00am,CHF,UBS Consumption Indicator,Non-economic,1.26,,1.15,2013-03-27 02:00:00
2013-03-27,2:00am,EUR,German GfK Consumer Climate,Medium,5.9,5.9,5.9,2013-03-27 02:00:00
2013-03-27,2:00am,EUR,German Import Prices m/m,Non-economic,0.3%,0.2%,0.1%,2013-03-27 02:00:00
2013-03-27,3:00am,CHF,KOF Economic Barometer,Medium,0.99,1.07,1.04,2013-03-27 03:00:00
2013-03-27,3:00am,EUR,Spanish Flash CPI y/y,Non-economic,2.4%,2.7%,2.8%,2013-03-27 03:00:00
2013-03-27,4:30am,GBP,Current Account,High,-14.0B,-12.8B,-15.1B,2013-03-27 04:30:00
2013-03-27,4:30am,GBP,Final GDP q/q,Medium,-0.3%,-0.3%,-0.3%,2013-03-27 04:30:00
2013-03-27,4:30am,GBP,FPC Statement,Non-economic,,,,2013-03-27 04:30:00
2013-03-27,4:30am,GBP,Revised Business Investment q/q,Non-economic,-0.8%,-1.2%,-1.2%,2013-03-27 04:30:00
2013-03-27,5:00am,EUR,Italian Retail Sales m/m,Non-economic,-0.5%,0.4%,-0.1%,2013-03-27 05:00:00
2013-03-27,5:13am,EUR,Italian 10-y Bond Auction,High,4.66|1.3,,4.83|1.7,2013-03-27 05:13:00
2013-03-27,7:30am,CAD,Core CPI m/m,High,0.8%,0.3%,0.1%,2013-03-27 07:30:00
2013-03-27,7:30am,CAD,CPI m/m,Medium,1.2%,0.6%,0.1%,2013-03-27 07:30:00
2013-03-27,9:00am,USD,Pending Home Sales m/m,High,-0.4%,-0.3%,3.8%,2013-03-27 09:00:00
2013-03-27,Day 2,All,BRICS Summit,Medium,,,,2013-03-27 00:00:00
2013-03-27,9:30am,USD,Crude Oil Inventories,Medium,3.3M,1.5M,-1.3M,2013-03-27 09:30:00
2013-03-27,10:00am,USD,FOMC Member Evans Speaks,Medium,,,,2013-03-27 10:00:00
2013-03-27,10:30am,USD,FOMC Member Rosengren Speaks,Medium,,,,2013-03-27 10:30:00
2013-03-27,4:45pm,NZD,Building Consents m/m,Medium,1.9%,,-0.2%,2013-03-27 16:45:00
2013-03-27,6:30pm,AUD,MI Inflation Gauge m/m,Non-economic,0.2%,,0.0%,2013-03-27 18:30:00
2013-03-27,6:50pm,JPY,Retail Sales y/y,Medium,-2.3%,0.9%,-1.1%,2013-03-27 18:50:00
2013-03-27,7:01pm,GBP,GfK Consumer Confidence,Non-economic,-26,-27,-26,2013-03-27 19:01:00
2013-03-27,7:30pm,AUD,Private Sector Credit m/m,Medium,0.2%,0.3%,0.2%,2013-03-27 19:30:00
2013-03-28,2:00am,EUR,German Retail Sales m/m,Medium,0.4%,-0.5%,3.0%,2013-03-28 02:00:00
2013-03-28,2:00am,GBP,Nationwide HPI m/m,Medium,0.0%,0.2%,0.2%,2013-03-28 02:00:00
2013-03-28,3:55am,EUR,German Unemployment Change,Medium,13K,-2K,0K,2013-03-28 03:55:00
2013-03-28,4:00am,EUR,M3 Money Supply y/y,Medium,3.1%,3.2%,3.5%,2013-03-28 04:00:00
2013-03-28,4:00am,EUR,Private Loans y/y,Non-economic,-0.9%,-0.7%,-0.9%,2013-03-28 04:00:00
2013-03-28,4:10am,EUR,Retail PMI,Non-economic,43.7,,44.5,2013-03-28 04:10:00
2013-03-28,4:30am,GBP,Index of Services 3m/3m,Non-economic,-0.2%,-0.2%,0.0%,2013-03-28 04:30:00
2013-03-28,7:30am,CAD,GDP m/m,High,0.2%,0.1%,-0.2%,2013-03-28 07:30:00
2013-03-28,7:30am,CAD,RMPI m/m,Medium,2.2%,1.9%,3.8%,2013-03-28 07:30:00
2013-03-28,7:30am,CAD,IPPI m/m,Non-economic,1.4%,0.6%,0.1%,2013-03-28 07:30:00
2013-03-28,7:30am,USD,Unemployment Claims,High,357K,340K,341K,2013-03-28 07:30:00
